logger_ID,res,PLC,PRC,TLC,HLI,SLP,TP3,TP5,TR3,TR5,HSD,VR3,VR5,SLR,ASP
1,151,-2.5e-5,-8.08e-4,-8.33e-4,0.9064396386912102,25.371523872205863,-15.46235710238352,-38.2996236428944,181.9545097014908,513.5453867014238,0.5882997626498688,0.0205249458398874,0.05499511852990357,0.44281662781833336,268.68896646692593
2,151,6.29e-4,-7.6e-4,-1.3100000000000004e-4,0.8571631662561402,29.916570630960024,-7.547580759128323,-20.072452133404568,216.44883001522047,545.4573094288069,0.9042772172258003,0.016515801145352,0.04824627834984496,0.5221426584156899,155.31385523643323
3,151,4.91e-4,-9.9e-5,3.92e-4,0.919833616201646,31.277949973359,7.098549829743206,34.19761710483817,228.69606084523176,716.2477074665709,0.8665910198968324,0.01144365934943225,0.03864078505354584,0.5459032103091872,217.09768698521688
4,151,0.001045,-2.35e-4,8.1e-4,0.8454325870092845,29.709109900849462,12.327371177496843,6.33335196672715,219.0632411830233,567.5770390560789,0.9067626987904605,0.01072670868174519,0.02114610738739131,0.5185217856066693,156.6163458541917
5,151,0.001617,-2.06e-4,0.001411,0.9492504918014576,35.454232757306826,20.44812933095045,62.94600188776667,277.1630365988884,813.0790847548168,0.7683475683384371,0.02773887602592728,0.06061137558547846,0.6187930953834317,236.57801748013287
7,151,0.001573,-4.77e-4,0.001096,0.8968555068981937,27.54835732573255,16.42489142857312,18.84954792964163,210.7366236644386,534.8898586820194,0.9166528903276858,0.01610099631475547,0.02218851063304294,0.480809538849933,168.15094910624495
8,151,-7.1e-5,-6.33e-4,-7.04e-4,0.9238216653414312,28.278583096700743,-15.233142178418348,-43.57710153200469,208.9092297823881,617.8826472794461,0.5734812049503464,0.01605783228980228,0.04813428711588119,0.493554382836242,268.83048128860435
9,151,7.98e-4,-4.08e-4,3.9e-4,0.902337289116084,33.9864248634005,8.081179137841445,39.77698175758451,256.37655517052127,766.2359228297152,0.8438104813880076,0.01894820509761352,0.05538418942986156,0.5931750148480028,223.4585340858587
10,151,-9.13e-4,-8.28e-4,-0.001741,0.9005198022906805,19.53170363654663,-26.10682546989483,-57.08511366389166,158.74987156773756,507.7523930788771,0.8530180925913805,0.02441722521038825,0.06484126629603082,0.3408925369814886,195.1419841758348
12,151,2.01e-4,-9.59e-4,-7.58e-4,0.8807384798963578,23.322752575943618,-12.19064626238287,-35.08735062075857,174.46364328524058,604.3457744911548,0.8833315523626173,0.01794075181693499,0.04713522540211157,0.40705882307820496,165.08489511451788
13,151,7.75e-4,-2.46e-4,5.29e-4,0.9667577873359744,31.76899992525039,11.850888840624066,38.63003206967733,234.2035131961121,713.1353501974162,0.9214521350685164,0.02213674577481861,0.05574664454220046,0.5544736487614518,201.6109157199806
14,151,-4.15e-4,-5.14e-4,-9.29e-4,0.8391803848733024,32.39688469785243,-16.84888582960275,-30.678482625486595,238.9127568175389,653.1223879933777,0.9134633865784098,0.00727666879445665,0.01700465553400576,0.5654323053664932,154.58810626368023
17,151,0.00255,5.16e-4,0.003066,0.9665831100164788,33.2898037788231,50.38723836601548,93.8300723035718,299.92128472037916,897.8483565604313,0.5786263639173558,0.04535700201084836,0.0805703244307604,0.5810166832833132,264.3606938465891
18,151,-0.001834,-2.73e-4,-0.002107,0.7783302689475323,8.405259920576587,-29.320851359686458,-67.50023848623368,117.50648686794926,441.14624420303306,0.6926041779201771,0.04934530890591437,0.07937276487699019,0.1466994600999785,239.5659794392459
19,151,-0.001024,-7.51e-4,-0.001775,0.944688388107186,34.743613598584275,-36.71068079120505,-59.79832292597485,283.38199461845056,755.3812082055425,0.9630347166874452,0.00974815687348451,0.0118970918391642,0.6063904513359711,174.90750545369508
20,151,-5.94e-4,-8.52e-4,-0.001446,0.8513377603162403,18.69237901275479,-21.12475085542565,-30.37879314418069,151.2070911303916,367.13717654193954,0.8465731706356162,0.01498339988907482,0.04905364620050112,0.3262435588032582,165.5032032761191
21,151,7.95e-4,-1.4e-4,6.55e-4,0.9473634051598768,29.85673756577407,9.001539659100217,37.14669202462619,215.86112498231276,693.7217924285508,0.8954518796697031,0.01406030293299842,0.03973505934311594,0.5210983744266345,207.5951226033411
22,151,7.17e-4,1.32e-4,8.489999999999999e-4,0.918608510295086,32.42758550802515,13.536904282075284,38.06348633369316,239.39660927138317,732.5260730480848,0.8639660303738057,0.01026406051886807,0.03384881472842549,0.565968135587037,218.51572885413967
23,151,7.58e-4,6.11e-4,0.001369,0.9300786870735612,35.18468888346391,21.52731769281945,30.161034565197497,279.9979770827893,741.0080369444861,0.9608091567032944,0.01103124281205103,0.0340579490279711,0.6140886673062927,170.58505990808283
24,151,0.001033,-1.64e-4,8.690000000000001e-4,0.9572452629415794,29.46849610579465,10.779500346340685,39.26800414027184,213.65134915874523,695.9707900614859,0.909719992718252,0.01713073599275594,0.04013032765399305,0.5143222826572439,201.72177695754
25,151,5.7e-5,-6.12e-4,-5.55e-4,0.9181766255475392,27.120183267809395,-13.735266339506325,-44.49641956964251,198.59859301787856,606.9139547751603,0.5862581559784364,0.01756891251547721,0.05094897863939396,0.473336491767549,267.6787773160279
26,151,-9.72e-4,-4.03e-4,-0.001375,0.862793635851047,25.799577045198927,-24.483098816804613,-46.84570696169385,200.05064243998055,579.6274981512132,0.8933101386418114,0.01020195278817226,0.01595260554920852,0.4502875650606712,160.66357536686067
27,151,-0.001074,5.27e-4,-5.470000000000001e-4,0.8487927373151848,14.142273010314504,-10.210111994671024,-40.778055885534286,126.89227385499004,431.0168448897034,0.6530167421551288,0.02452309634377791,0.04315443895262261,0.2468292277459181,260.86633101126205
28,151,0.001512,-4.05e-4,0.001107,0.8795216461876607,27.709610605266715,16.287086891728904,16.604368808094023,210.64076936063717,535.6473714757535,0.9120580029254204,0.0147048662947663,0.02178863596901115,0.483623939507443,164.34403367737343
30,151,4.4e-5,-8.57e-4,-8.13e-4,0.8809344552085338,23.32409750546247,-15.212527582873465,-32.922166923274744,172.31012221538234,502.534905553453,0.8834100006932293,0.01649551124263604,0.05545268585404817,0.4070822965265162,165.13522820936697
31,151,0.001252,-3.39e-4,9.13e-4,0.9086452958058356,34.49681513695092,14.658502533925912,58.55170097091741,264.49773042104135,774.2930462212735,0.8444402284518397,0.03223490392030237,0.07143003949978532,0.6020830055916121,223.5051886165038
32,151,0.001327,6.5e-5,0.001392,0.9228177446109244,31.242347043266392,26.489545026826818,36.712069965578394,243.01110837100748,655.6626961330105,0.9402862644380549,0.01567440562436017,0.02450656517227034,0.5452818219557138,169.54136323246198
33,151,0.001568,-6.94e-4,8.74e-4,0.9012513277976604,26.020324620966537,11.942795745406327,15.198140770792634,198.05049036974776,512.3079426985856,0.90953502020389,0.01711937952648457,0.02173244610175972,0.4541403370736116,170.98121325920644
34,151,8.42e-4,-3.79e-4,4.63e-4,0.9192870626382288,34.33308126676853,8.445738023681315,44.58925215039971,258.7472375158538,753.0013520295042,0.8599492794302156,0.02322836870151023,0.06254733073196816,0.5992253104598965,220.37356902116016
35,151,8.1e-5,-4.88e-4,-4.07e-4,0.9036366459685936,22.498184961879986,-7.292017681944344,-30.20494277294938,170.4779645855463,585.8732044926725,0.885041913929415,0.01792175723561073,0.04956146770212666,0.3926674033074807,173.38021840935184
36,151,0.001456,-3.1e-4,0.001146,0.9306245235065448,35.214416977296345,16.99108863578749,59.3836258201045,272.6515398230619,797.3878245311116,0.7971657324168431,0.02787702781189671,0.06302618111336844,0.6146075204240105,231.9914307694694
37,151,0.001622,-2.9e-5,0.001593,0.9772757121030424,37.04715334768981,23.010351621272548,62.44217694673489,295.53626419420965,867.8925399078487,0.71450760743489,0.02092654670789562,0.04540253422181894,0.6465948044084268,244.1165320809301
39,151,-0.001608,-1.32e-4,-0.00174,0.8565343235435504,16.42600969126616,-27.286368327677337,-70.073892522189,150.7789272770355,581.0986117962481,0.7457790363826179,0.03953430683577252,0.08432365245770934,0.28668795207709175,233.37617401188203
40,151,0.001812,1.12e-4,0.001924,0.9691289399996388,31.77423351037622,25.989052375746724,69.33229679910619,257.82724724758873,818.4730227037021,0.9159946447169632,0.04390586091196136,0.08382057773166796,0.5545649920535809,203.63522516080823
41,151,8.51e-4,-8.42e-4,9.000000000000002e-6,0.8262822903619306,22.541951038365347,-2.7508467001366625,-5.251685518350314,162.86224590654203,467.1499469722624,0.8644309553856465,0.01164846882401748,0.01794722760006106,0.3934312654428299,157.21449045971593
42,151,8.6e-4,-8.54e-4,5.999999999999929e-6,0.935586028088151,25.32662861595293,-6.929884241112632,-24.41221846680901,182.6117000020685,483.50823181446697,0.7198613460973485,0.01569565803378247,0.0385965909017133,0.4420330577781931,244.92950681787548
43,151,4.25e-4,-7.1e-4,-2.8500000000000004e-4,0.8517732043029913,23.46146650643087,-12.43063643608275,-21.349474955354253,176.64008274696127,419.4210368144063,0.8726575337262164,0.01609752396478014,0.05049115381236657,0.4094798378835901,158.11635570936747
44,151,-6.15e-4,-4.4e-4,-0.001055,0.8845503410665707,18.308616458253105,-18.64504608692232,-56.1549729281337,139.81084537198623,507.2418037288029,0.8167193693040452,0.03170293932810408,0.0794885631550265,0.3195456386813396,210.90708032448583
45,151,0.001262,-1.89e-4,0.001073,0.9690772425129146,33.38357712304186,15.502763437643353,56.441173202295886,255.0135416989804,763.8978981476805,0.9146935390914378,0.03421779949149162,0.07354201936241467,0.5826533368905366,206.27396215096903
46,151,9.81e-4,1.8e-5,9.99e-4,0.8887299687902719,20.928866215069142,16.106442953291207,31.21931692149292,153.58665142846053,448.3065010989333,0.8330875285498773,0.00866924501224331,0.02048497016843375,0.3652776241623602,211.74217431485215
48,151,-8.32e-4,-7.83e-4,-0.001615,0.9008139735435132,18.81414645658548,-24.74406331838236,-57.162282005689576,151.8601100290445,503.0770993617631,0.8410892900430127,0.02623545716977615,0.06906960604950585,0.328368801619841,199.66089093123557
49,151,-0.002425,9.8e-5,-0.002327,0.927617890887006,21.439649094908045,-33.177587384281196,-74.08115459060173,208.34125557172155,686.8726682570101,0.6681125842195624,0.0447365536385832,0.07522814378968634,0.3741924671783676,255.56421071744415
50,151,0.001082,-2.22e-4,8.600000000000001e-4,0.9677749761061512,29.737701312577137,11.988136185433175,39.11676224752682,216.70002234820183,698.3022707127418,0.918472674318194,0.01881532068040259,0.04209975287859235,0.5190207998791104,198.5039482946852
51,151,-0.001194,-3.57e-4,-0.00155099999999999,0.8788233205174334,26.25261650449081,-26.478556970043428,-52.31570963042077,207.12414458638509,620.650356245869,0.9033983576030123,0.01125273316555086,0.01565524455833478,0.45819459526676937,164.7500625632458
52,151,0.001382,-3.01e-4,0.001081,0.9412736456595748,34.936821916723254,17.90330037165404,50.61373688294316,274.09253521770637,840.0177118345932,0.7824136650320033,0.01754676861292159,0.04461993629959793,0.609762572629737,234.38498326274043
53,151,-7.5e-5,-6.07e-4,-6.82e-4,0.9476942690010536,30.757977671109327,-16.184966030202304,-47.48976820549615,230.3599120597598,688.3465821292981,0.5871403105990073,0.01490366833769818,0.04156775121714562,0.5368279816157553,264.9081316189062
54,151,-0.002227,-5.09e-4,-0.00273599999999999,0.9379308267610198,22.96299712441621,-39.96865401363675,-82.77058864734227,226.07342548844335,729.879295156724,0.6350963016250232,0.04557053336258709,0.07485015015480667,0.4007799059470528,261.6801346122333
55,151,1.66e-4,4.02e-4,5.68e-4,0.9637665413347508,38.584058648809915,7.103576473073645,13.133676924206156,301.2460357902522,813.1456080006963,0.97890360934357,0.00604415497112931,0.03676842791765356,0.6734188622043275,175.75194034522173
56,151,-4.6e-5,-7.24e-4,-7.700000000000001e-4,0.8698878340251511,18.730091089365832,-14.393122506162854,-41.430791305154344,142.2471423764141,466.87078238545416,0.8547307760258319,0.01730428911200321,0.0492099745694996,0.32690175870788524,180.1444510920375
57,151,6.21e-4,1.97e-4,8.18e-4,0.9606153572559184,39.959528891104696,9.259750358552084,12.372770146457697,307.81459403215825,849.8168835588322,0.9824545093883889,0.00540331603553978,0.03441979385550153,0.6974253466955755,174.5423001630523
58,151,2.06e-4,3.46e-4,5.52e-4,0.9644255456176238,38.76155507963686,5.960402863809122,12.105413009142922,301.4000053813632,818.9696421089086,0.9796156489801296,0.00599355435855719,0.03683954365127773,0.676516759332796,175.93095942206165
60,151,0.00122,-2.39e-4,9.81e-4,0.9719932677523384,30.33953719119058,15.326337637072813,39.62341256062973,227.02759230920896,707.8390903287503,0.9362162640947662,0.01973000489846199,0.03941163448259743,0.529524817517548,189.660083901942
61,151,3.9e-4,-2.8e-5,3.62e-4,0.8759283867000408,17.38797566916599,0.2920829974050321,-12.15369545109752,113.65559964054722,322.98815269806863,0.8422617675458386,0.00593447430696825,0.0281880882638208,0.3034774256836108,181.4913250218679
63,151,6.94e-4,-2.7e-4,4.239999999999999e-4,0.9652812925417548,32.38964034875781,8.90752311610504,38.134657414200774,238.5496489579379,714.7178305597275,0.910571875421256,0.02224167003126431,0.05928882248548872,0.5653058676226282,206.32749553073916
