logger_ID,res,PLC,PRC,TLC,HLI,SLP,TP3,TP5,TR3,TR5,HSD,VR3,VR5,SLR,ASP
1,31,-0.001813,0.001288,-5.249999999999999e-4,0.9229539979492888,26.942080004338344,0.00499315423940061,-0.8743241801348631,38.45849212643602,122.0474910022606,0.5374350643438754,0.00187060723319609,0.00360959724221987,0.4702280034114322,275.88500938864223
2,31,0.003595,0.001908,0.005503,0.948478594958956,24.610285054684685,3.791693228850818,5.278991437548484,38.19146421555968,121.05435151262552,0.901730605741106,0.00660139239592938,0.0156714599047647,0.4295305040586005,185.88563980487993
3,31,-4.18e-4,-7.19e-4,-0.001137,0.9350534920087572,27.66217678729059,-0.7283491949938252,-0.7521610484677694,39.83924621917798,116.06222616581287,0.792325862223722,0.00175593979672739,0.00506042897344161,0.48279606320696794,231.16647232960207
4,31,-0.001261,3.4e-4,-9.21e-4,0.7135544604548257,31.46534547914799,-0.7601666546984234,1.01803075816224,46.80397579389676,143.26066977663157,0.8275844688282934,0.00199674540442751,0.00673841065903202,0.5491738788886452,134.3090441089007
5,31,1.54e-4,-4.13e-4,-2.59e-4,0.9231696206143436,34.57610624994051,-0.3954196294371286,0.6831366963942855,52.419713304953575,156.3048253596365,0.861397197268015,0.00225127520662837,0.01052218400009097,0.6034668965808513,220.18004601474703
7,31,0.002647,-7.08e-4,0.001939,0.911482300873189,33.13357363523797,1.2186190521038045,6.016185309085358,51.34830277708337,151.42963102800525,0.9509279842527832,0.01157877840309118,0.02944780292915949,0.5782899528868893,170.24362413954293
8,31,0.00154,2e-5,0.00156,0.9338909700750196,24.484413216052328,1.1106805271019766,-0.04579922647280909,35.156633627971,112.45081525925112,0.6344632991512972,0.00374361919467658,0.00853393713455996,0.4273336260389269,261.0340633379933
9,31,0.001604,-1.54e-4,0.00145,0.97240380918459,34.554796493605814,1.066911241996877,2.034674279315368,52.46597373835465,151.13834796482544,0.8716634581388869,6.789775096732731e-4,7.762230818265659e-4,0.6030949711700131,218.02434026908696
10,31,0.002238,-0.00282,-5.82e-4,0.9251637911315972,25.802256494046823,-1.106861387515437,-3.29310847668512,37.54426751105872,96.33534660840007,0.83702183900405,0.00584035777722513,0.01706076673860901,0.4503343302652058,219.2199428998969
12,31,-0.002365,0.00143,-9.35e-4,0.8050201165266498,27.45117729363954,-1.5543083749294055,-4.2226937170753445,40.19998058556206,110.30707066815124,0.867822772708239,0.00866921799970044,0.01100618288980404,0.47911342732271617,147.37175095635325
13,31,-0.002468,-3.4e-5,-0.002502,0.9639212250083852,34.02393373486334,-1.660362085754059,-2.621064371828652,51.101426334398155,147.8964582239518,0.8950389139733722,5.915687153815741e-4,0.00482083809561029,0.5938296681537367,212.30303397383952
14,31,-0.002719,2.54e-4,-0.002465,0.7357221418516985,33.00674926076121,-1.276602154151078,-1.525452948182192,49.91684746730727,141.98286813298634,0.8486050962083403,5.680247476329559e-4,0.00221447712931766,0.5760764499804876,137.8872385695114
17,31,0.005512,-0.00183,0.003682,0.9686717462585768,34.36583913950482,2.520054166531736,10.83946040094952,54.60571011805088,172.37658818999577,0.7666755264898628,0.03262793603287506,0.06870772576456208,0.599797043195094,236.90872514824449
18,31,-0.002181,-0.002843,-0.005024,0.9436706680051176,23.238916394671328,-3.600067509159544,-8.655740033168968,34.775587640657605,91.72536633004825,0.8750109751819157,0.01366334797896007,0.0248075754273549,0.4055956056827047,199.80659580234777
19,31,-0.002836,-3.35e-4,-0.003171,0.9617622905637756,30.253361608159462,-2.5268009047740634,-5.664610208279555,45.43741352280742,133.82169325579483,0.9359659225526716,0.00474213955817726,0.01135960208654751,0.5280207698588293,189.4429997042526
20,31,0.002654,-0.001914,7.400000000000002e-4,0.901240307781758,33.81930872478076,-1.1322564442516525,-5.955230239091179,51.961093661671995,124.82087056122064,0.938038378047019,0.01256944156106143,0.03363241804536032,0.5902582879958691,161.36643942947467
21,31,7.58e-4,-5.92e-4,1.6600000000000002e-4,0.9437361504464544,29.205988940147197,-0.6294961788848923,-1.5609154282647069,42.43104477308203,121.12995935832488,0.870228469692827,0.00130980998792751,0.00342772605521301,0.5097406683066177,214.19956604710237
22,31,-0.001437,0.00149,5.3000000000000096e-5,0.9576217634041287,29.24908825346674,0.4890988910387932,1.0901950889378895,42.87174566978818,127.1677101714108,0.7536848507628918,0.00188273424438767,0.00465445573588607,0.5104928932293924,238.98676973840784
23,31,0.002474,0.003243,0.005717,0.9821024276662652,31.20858056984188,4.378911020466603,9.741521049443236,48.54321507985862,158.95478822901725,0.9384151535201616,0.01058348124892483,0.02150275585671168,0.5446924858176689,191.72508057902945
24,31,0.001602,3.83e-4,0.001985,0.9449649735220528,31.951796172497566,0.9806061902477268,1.8266269368664323,47.49734128284436,131.1742760801991,0.8502093613723358,0.00112281202417618,0.00616378364727476,0.5576640451362046,221.24655605800132
