logger_ID,res,PLC,PRC,TLC,HLI,SLP,TP3,TP5,TR3,TR5,HSD,VR3,VR5,SLR,ASP
1,15,-0.003729,5.81e-4,-0.003148,0.941360026743847,26.579924110989037,-0.20062644675908817,-0.02903980034807318,18.747033899674367,53.244713869462856,0.5765340993744293,0.00262914536738634,0.00451614500189112,0.4639071906669854,269.718834585608
2,15,0.007133,0.006295,0.01342799999999999,0.9593119517521445,27.470990103842272,2.416597222222208,4.188195486110999,21.08073835844664,54.99543667544426,0.9211704202676884,0.01006175172995915,0.01479921435728637,0.4794592260948266,186.84016118357667
3,15,-3.8e-5,-3.5e-4,-3.88e-4,0.9591635243231392,27.74048523410194,-0.21473632812467255,-0.599424435763467,19.24165898731568,55.82073069606234,0.7599146271800892,0.0011252132126186,0.00192201765211608,0.4841628034359488,237.61014076870003
4,15,-0.00311,0.00131,-0.0018,0.6885437196765253,31.370069372020215,-0.1174426118827796,-0.670020095486052,22.505412186409178,65.5643079836984,0.8092668664796596,0.00105778941407208,0.00412949739583123,0.5475109971207827,130.77578073408813
5,15,5.52e-4,-7.9e-5,4.73e-4,0.9711531738196856,34.59769234095942,0.10255232445979344,-0.19305238715242012,25.385645192171783,73.02976772505113,0.8703429225668502,9.69305112162866e-5,7.23889875074657e-4,0.6038436449417665,218.32684817496315
7,15,8.42e-4,9.01e-4,0.001743,0.9315623958578352,32.541010618321764,0.22952835648175096,0.6313651475697952,23.87089394340639,71.08303418487556,0.9497064123455649,0.00292288992319755,0.00983849929264124,0.5679477772161505,171.78758196010878
8,15,0.002891,-7.2e-5,0.002819,0.95958349065613,24.95338388674443,0.45863220968385576,1.076887803819773,17.161591485070183,48.650890642131024,0.6661965006589294,0.00196472502797051,0.00567765393600783,0.4355187083377901,255.04271057720757
9,15,0.001276,1.99e-4,0.001475,0.9696398998780156,34.804580783190325,0.2597177613815802,0.7695953125003143,25.62994977057526,73.55578466634145,0.8738788548118526,4.335187048793987e-4,0.00107346228693416,0.6074545294430178,217.6727150375608
10,15,0.004861,-0.005282,-4.210000000000004e-4,0.9374951648346708,30.726984021207016,-0.5782741367670496,-1.0946903211802237,22.252029135760587,55.57161382474592,0.8172418118061267,0.00479521197663423,0.00972195043928014,0.5362870403777495,227.44793290938017
12,15,-6.29e-4,0.00239,0.001761,0.7057461645728798,27.73683951966891,0.1368605324073542,-0.6273792534720997,19.4870515938947,56.576809234804706,0.8065308590418334,0.00786015679253127,0.01762369550561104,0.4840991737155049,131.7929064950797
13,15,-0.002072,-6.4e-5,-0.002136,0.9935643939144236,34.07279157336048,-0.40365608121101104,-1.2342947048614406,24.55558638194316,71.22590211449109,0.9152755969953872,0.00171877279240684,0.00296103959054649,0.5946823983009195,206.86986201096397
14,15,-0.002456,6.56e-4,-0.0018,0.7742762937096201,34.10334367584254,-0.3313306568288681,-0.9590229166665268,24.85088302812466,70.15065326136532,0.876749400975113,0.00169965062712407,0.00378090719006041,0.595215633082638,143.32941320596538
17,15,0.002223,-5.36e-4,0.001687,0.9348584031605766,35.309252135417886,0.2104805652002142,1.2170618055561135,25.934242373930452,74.52708717270498,0.8146157754825577,0.00259807210205542,0.02613202583168405,0.6162627061798808,229.06987169453555
18,15,-0.001869,-0.003746,-0.005615,0.9793494469490396,27.45750995640719,-1.017279972029428,-2.7784883246531535,19.36074842946856,51.14372622342103,0.912173889851282,0.00705323937510948,0.01750170686319729,0.47922395313843014,194.61026556679937
19,15,-0.003742,-4.84e-4,-0.004226,0.982231633890936,30.015461923455007,-0.722666618441508,-1.9599017795135296,21.44505274147737,63.04497836377771,0.9334252442858542,0.00333987366380972,0.00637595925475698,0.5238686370712801,190.45304752298057
20,15,0.003206,2.68e-4,0.003474,0.9660446942607028,34.751380546562174,0.7541556954092812,0.15734340277731462,25.371102227079444,74.48299910323546,0.961160701262997,0.00216089838723909,0.01278236327156545,0.6065260101510166,172.60396786327956
21,15,0.004125,-0.001161,0.002964,0.9554730019887266,28.575355130911248,0.18922369309393616,-0.20747916666550736,20.18176033779191,59.42910326121777,0.8638069151667007,0.00126104188643638,0.00276645038515721,0.49873403196105653,215.2249353109369
22,15,-0.003904,5.8e-4,-0.00332399999999999,0.9643515827016336,29.89879674470862,-0.3640268132712663,-0.09769535590294254,20.94040507750244,59.63668754445155,0.754580666790747,8.536959109931574e-4,0.0018374212080241,0.5218324455797279,238.8815474059645
23,15,0.008116,0.00586,0.01397599999999999,0.9499098977731714,30.601014010959855,2.543130545910117,4.735778428819685,24.154200371105716,69.8912911820901,0.9396885421052392,0.0137989234622462,0.0160366439407531,0.5340884489401656,187.7260577980872
24,15,0.004198,4.96e-4,0.004694,0.9335658758336276,31.856243529826617,0.7126191165120872,1.212062673611399,22.944360484139537,67.04916741239892,0.8357433573321926,8.015841367673415e-4,0.00138126149537809,0.5559963369126149,224.2160218178768
25,15,0.003756,-0.002018,0.001738,0.8514501504839752,19.48537494158328,0.26273413387389155,0.39730460069495166,13.134516083047842,38.029765571961285,0.5345447254349953,0.0017774748974817,0.00400087531459791,0.340083948716226,286.23237884910475
