logger_ID,res,PLC,PRC,TLC,HLI,SLP,TP3,TP5,TR3,TR5,HSD,VR3,VR5,SLR,ASP
1,3,-0.016551,0.002997,-0.013554,0.9678089219576004,29.211691858106754,-0.01366584683637484,-0.00748155381916149,4.123600649282191,11.524731981902844,0.5943724400269405,0.00176222780260204,0.00360245488457944,0.5098402030019831,264.8847598685404
2,3,0.013001,0.010399,0.0234,0.9699844739444762,32.21879343788144,0.24359507619647047,0.5919986979170062,4.742402754694491,13.92567328975882,0.947457706331104,0.00383262463553313,0.00952191466241136,0.5623240265109742,188.76706181273912
3,3,0.042394,0.005938,0.048332,0.9354110357751644,26.262920035215775,0.22805145640450064,0.2780902777776646,3.7089817331145154,10.978918015574983,0.780667798227275,8.650383493393754e-4,0.00122854335624877,0.4583744258025004,232.94974338414144
4,3,0.014385,0.001344,0.015729,0.6923921688944367,30.94704766906431,0.0365517698687654,-0.00302191840364685,4.412316866019325,12.835242164412085,0.8103742294100386,2.224886335935317e-4,5.345897937764077e-4,0.5401278755968087,131.12487204500485
5,3,-0.010105,8.16e-4,-0.00928899999999999,0.9420227422598064,30.1831285127665,-0.02656310281599871,-0.08974826388930524,4.24874504916103,13.05956460669294,0.8545955234055427,3.684361756728371e-4,0.00170288260367679,0.5267949711003548,219.08391561905972
7,3,-0.040639,-0.00844,-0.049079,0.968061118056472,34.13089518054695,-0.2972849151228729,-0.3846093749998545,5.001048162174256,13.975963741311578,0.9615181287919856,0.00273041564268339,0.00371483139737027,0.5956964975536088,177.6199981519817
8,3,0.002089,-0.001192,8.970000000000002e-4,0.9648522799262792,25.61911644180008,-0.00245647665860815,0.01654079861100399,3.5259915446444845,10.178619986170997,0.6838041369867187,7.73825041413545e-5,2.685072558655799e-4,0.4471379333612257,251.66225102761575
9,3,-0.011712,0.003444,-0.008268,0.97513606547594,33.717112025756805,-0.06622841917442202,-0.12651150173587666,4.912593774356129,14.366881306863446,0.8754734215341456,4.509772224167152e-4,4.602463433504011e-4,0.5884746191132314,216.72829499304072
10,3,0.024796,-0.013988,0.01080799999999999,0.95570921174141,29.89172979458988,0.09201388888777728,0.12940321180576575,4.277405300823198,12.786703034109888,0.764325470666942,0.00255018199837264,0.00441862164142092,0.5217091040320817,237.15679395375332
12,3,0.018111,0.030053,0.048164,0.6211172811221669,23.135786219928978,0.2674244068284679,0.510278862846917,3.320664712346582,10.318827264681929,0.7172175840835824,0.00541152794703514,0.00801055841831055,0.4037956445752936,114.77388085492318
13,3,0.034774,0.001801,0.03657499999999999,0.997553074487951,35.807480915467686,0.2558895158181258,0.41388563368036563,5.402984294987062,15.340488937379408,0.954181329587307,0.00328537734800571,0.00359005702021075,0.6249584388199445,195.0121054371845
14,3,0.007311,0.007516,0.014827,0.8298667633475089,35.26780779237812,0.1017674575618912,0.16303493923578571,5.255094320354627,15.113062354644278,0.9113821916683618,4.695957523203065e-4,0.00104472345918271,0.6155393659375109,150.92381811671223
17,3,0.001338,-2.37e-4,0.001101,0.9769869208624772,36.3265461390063,-0.01607108410507862,-0.03254774305651153,5.533555633803445,17.292068695550956,0.7979379461720788,4.4245458893377165e-4,9.366011502390804e-4,0.6340178360032936,231.8893819851899
18,3,0.0035,-0.007088,-0.00358799999999999,0.9926680777695948,33.6063712459759,-0.06238847897384403,-0.15461371527771917,4.870480158916282,13.04120502539611,0.9550741161190446,0.00191125752461496,0.00405357655224136,0.5865418278898287,188.13955633450263
19,3,-0.008043,2.29e-4,-0.007814,0.9886973659364684,30.297133414041262,-0.05157696759260943,-0.11382921006952527,4.28395510349235,12.364505277928467,0.9329239910735232,4.350359100759871e-4,9.299917508185374e-4,0.5287847319910105,192.0602237046927
20,3,0.026451,-0.007115,0.019336,0.9850871655500714,37.13188294283917,0.05582079475334467,-0.06076605902717347,5.567780378479696,15.794801809534489,0.9717790711844448,0.00287193543969244,0.00805748974215214,0.6480736148176649,186.64470497093112
21,3,0.012579,-0.004669,0.00791,0.9395265529385752,27.850880239012195,0.04372227044768806,0.09266601562467258,3.884989821928726,11.33388475758139,0.8477077147047349,4.318652755715968e-4,9.399662280981104e-4,0.48608955974938806,218.67942821425837
22,3,-0.036632,-0.002625,-0.039257,0.9920545466185908,31.101833056344272,-0.22878387827950064,-0.4800358072925519,4.424285825322518,12.962051460545672,0.706085301710822,0.00505707797054333,0.00809956065758343,0.5428293902388186,246.82962828455777
23,3,0.003389,0.013177,0.016566,0.9310188450871576,33.9352846591846,0.16921356577950064,0.580358072917079,5.036274851731034,14.797786129798093,0.951215823070055,0.00757793798431016,0.02411816468383432,0.5922824499042931,167.7519996632636
24,3,0.012161,0.005141,0.01730199999999999,0.9444958062280538,29.361964803910155,0.11908034336420316,0.2650618489583394,4.179231714996348,12.1581443142814,0.7991692099605532,9.431361458557276e-4,0.00168570446121507,0.5124629606829234,230.4927919867079
25,3,0.008041,-0.00138,0.00666099999999999,0.8392408864826869,19.67159607066345,0.0355752073687654,0.07943467881977995,2.6294618973537336,7.6090275669699565,0.516755295615132,2.7864383339581966e-4,7.396751411898883e-4,0.3433341205554563,290.07570433644094
26,3,0.029176,0.006337,0.035513,0.958148234542023,28.078214598211975,0.18759343653482577,0.03019205729196983,3.9433161286049296,11.353567354229549,0.927586798289422,8.746306633713452e-4,0.00925141661743633,0.4900572928203357,178.60040360742866
27,3,0.004669,0.002767,0.007436,0.9732175004198694,37.44539235324397,0.02410662615739056,-0.05352105034671695,5.609977476114642,16.4619399449932,0.975341309067941,3.4160663242444045e-4,9.327661707593248e-4,0.6535453862652147,176.75243985183113
28,3,0.007857,0.002793,0.01065,0.9432497880725668,35.3320607881153,0.021071445794405,0.02025607638870497,5.282751626688901,13.794681252741665,0.9589998823987432,5.7287896204683e-4,0.00298158425033245,0.6166607922673946,168.81827705315706
