logger_ID,res,PLC,PRC,TLC,HLI,SLP,TP3,TP5,TR3,TR5,HSD,VR3,VR5,SLR,ASP
1,25,-0.002414,0.001377,-0.001037,0.9339284530727696,26.514604520833572,0.01558519965283267,-0.4613471562502127,30.590266187744,96.0095999140718,0.5519433968230026,0.00225080838139724,0.00320796247040222,0.4627671487527193,273.8960008041461
2,25,0.004168,0.003311,0.00747899999999999,0.9401516990287848,24.40510408392679,3.345860026041464,5.429490906249612,30.874735155975458,94.50715763455337,0.8977968991576796,0.00788848229542338,0.014943898797666,0.4259494205564371,189.2028358995201
3,25,-5.02e-4,-6.62e-4,-0.001164,0.9447038177072988,27.79049203859009,-0.5744047743050942,-0.8695622343743707,32.198723808910344,92.89189472605088,0.7842761743137578,0.00124364323854875,0.00381557856420811,0.4850355868226681,232.8624366093369
4,25,-0.002198,7.35e-4,-0.00146299999999999,0.7020495475809752,31.48228794641023,-0.6270493055553743,-0.12371578124975711,37.83862304667123,111.44051617704056,0.8195411944137172,0.00194702863316542,0.00571670270023416,0.5494695807257827,132.71355888646124
5,25,1.78e-4,-3.07e-4,-1.29e-4,0.9239709573033186,34.533009428022226,-0.26502230902815427,-0.09322654687503018,42.20641458566699,123.99125718164922,0.8651248735948378,7.995642611080545e-4,0.00710195671432101,0.6027147151412315,219.39325914559703
7,25,0.002689,-4.11e-4,0.002278,0.9108024999128438,33.047617363953094,0.6007626302084645,3.541443078125212,41.14333527545683,121.68159188348034,0.9506113468670904,0.00709997401882767,0.02374682390861604,0.5767897329402307,170.32962132799588
8,25,0.001955,7.7e-5,0.002032,0.9380325763244308,24.39178712553851,0.994624218750232,0.6363475468751858,28.02261998245167,88.9669668337809,0.6476594142849728,0.00321410396135335,0.00846121467616101,0.4257169957862105,258.6526453691741
9,25,0.001639,-1.26e-4,0.001513,0.9734104408354314,34.678085234324904,0.7448757378469963,1.700047671874927,42.4881311786921,122.06366488312236,0.8725845612014042,7.542645823913618e-4,9.45544114652197e-4,0.6052467656261988,217.88793550532236
10,25,0.002714,-0.00354,-8.260000000000003e-4,0.924571747108778,27.321050646581977,-1.0224784288188855,-2.078202718750618,32.18209202820917,80.55941376997376,0.8332611531951789,0.00536711824872115,0.0131924088117149,0.4768422888869811,221.7826462866059
12,25,-0.002261,0.001911,-3.5000000000000005e-4,0.779252582141878,27.605069921935307,-0.8058944010422238,-2.945671234374913,32.39783744409752,91.91752259118064,0.8538785340145466,0.01005508521941955,0.01384346750405929,0.4817993603810251,143.20869295836036
13,25,-0.002704,1.1e-4,-0.002594,0.9784657149371084,34.00577062876308,-1.196596397569465,-2.481073406249834,41.03774247330104,119.52816671138063,0.8983765812093878,0.00128265279379014,0.00163498953593899,0.5935126621498981,211.44349468063643
14,25,-0.002936,6.29e-4,-0.002307,0.7466413135913413,33.28010672713313,-0.8972109374999491,-1.5978309218753566,40.52841053682542,114.6736815672705,0.8567027372402732,0.00117906000727807,0.00146452383919215,0.5808474378035872,139.43587772572104
17,25,0.004531,-0.001214,0.003317,0.9547794871954418,34.46869511355935,1.186556597222534,6.438512875000924,42.98230824357073,134.58702059160274,0.7909975023337525,0.02245675798588187,0.05915554403270273,0.6015922185976914,232.97596122629147
18,25,-0.002284,-0.003028,-0.005312,0.9569642360277806,24.669959634519557,-2.517315451389095,-6.4155063281255025,29.34658554449287,77.6468801011587,0.8877675761949209,0.01185400748429232,0.02329172465634532,0.4305720219564632,198.25434376484063
19,25,-0.003136,-4.19e-4,-0.003555,0.9747238662014353,30.12321829011827,-1.8012262586807992,-4.242322156249884,36.270237195336144,107.56354753187144,0.935320153917433,0.00454970337521365,0.00754885083128831,0.5257493404595402,189.34832481413184
20,25,0.0036,-7.51e-4,0.002849,0.9161548109353151,34.685734328164195,0.07989986979146124,-3.1098928437500035,43.014611705219146,108.77085386952838,0.9466614185977322,0.0084031711215976,0.02764412042022224,0.6053802674984885,163.55641855810362
21,25,0.001203,-5.49e-4,6.540000000000001e-4,0.9582886017161386,29.11153090488519,-0.3247548177077988,-1.0526195937500231,34.203322618823215,98.31045108678666,0.8704566616324254,0.00145294268833695,0.00261803815201067,0.5080920645863307,214.02850883906137
22,25,-0.001669,0.001402,-2.669999999999999e-4,0.9527956400868292,29.35597613522227,0.211413541667298,0.7077194687503834,34.50480578790026,101.26465547853408,0.7533752795331763,0.0014820357126225,0.00359326451586627,0.5123584386965088,239.05168576211616
23,25,0.00432,0.003718,0.008038,0.9759813802482528,30.905049419578216,3.824701345486119,7.085478546874583,39.11981527579574,118.7526567123803,0.9356876539801592,0.00835271654444347,0.01914370315299607,0.5393948678632023,192.47553761711964
