logger_ID,res,PLC,PRC,TLC,HLI,SLP,TP3,TP5,TR3,TR5,HSD,VR3,VR5,SLR,ASP
1,301,1.38e-4,-8.03e-4,-6.65e-4,0.8828208076453369,21.086680907121217,-46.838039498537,-120.64721759557733,339.2699212348565,1031.080245001409,0.6383907713781827,0.05226389066919923,0.08938530387788335,0.36803201014668985,261.93934922308705
2,301,3.43e-4,-5.63e-4,-2.2000000000000003e-4,0.8212202393694173,22.44511316337549,-19.98865684246266,-50.20727165773951,345.91360428117406,854.9418300894015,0.8533491996008437,0.03755101670078931,0.05694190132792254,0.3917411256836222,152.42692533936525
3,301,8.67e-4,-4.8e-5,8.190000000000001e-4,0.9296030147612246,32.1189925449078,48.11805050243356,112.78528147217094,495.07682594617705,1452.6628088596863,0.8700212786624444,0.03073740255924351,0.048885099696148626,0.5605821723321537,216.9207342401996
4,301,2.34e-4,-3.08e-4,-7.400000000000001e-5,0.9165630658481445,26.815111383508434,-3.7895309993114097,0.17506853377517473,378.0607114696112,1079.642859011397,0.9191520225780506,0.013360791096523439,0.04554931492468273,0.468011982931234,178.71294755854
5,301,0.001115,2.11e-4,0.0013260000000000001,0.9643188859350192,32.8907502864079,79.03033672383617,181.5033554649135,565.1639484988008,1653.3736469416967,0.7239761183555142,0.046624819914521054,0.07321661467647833,0.5740518859490858,243.71406073069156
7,301,4.28e-4,-2.91e-4,1.3699999999999997e-4,0.9129677067293703,25.271491408482543,8.220206063886963,14.928130157077248,357.3667347762814,1047.440882622786,0.9080135700306318,0.015125021951143514,0.047719236621375005,0.4410707319674796,182.39881208523184
8,301,0,-6.51e-4,-6.51e-4,0.9192025305069869,25.89857459383272,-53.367197345758996,-124.421752846853,412.57873649492575,1141.995015222217,0.6127164161992744,0.04833614042297518,0.08881585345990262,0.45201539823573406,264.08429409826107
9,301,0.001039,-6.8e-5,9.71e-4,0.9185990295422163,32.34262589118337,60.74135660826187,150.91928406298666,535.0691168385226,1568.6619919668271,0.8027615741815005,0.04010384039638504,0.06642535652344406,0.564485310541915,230.6780011297476
10,301,-8.77e-4,-7.4e-5,-9.509999999999999e-4,0.874319027675802,16.382532836450412,-63.77201860172681,-149.58338995572785,345.08186118183096,1182.6131886610924,0.8177476646452465,0.056447265080502684,0.06395073129437956,0.2859291378121454,201.4787951527964
12,301,2e-5,-5.54e-4,-5.34e-4,0.8880290266118992,24.11534888655152,-41.05640671038236,-89.18135658307529,397.40567662083436,997.0918291635179,0.8900271136803797,0.0440694839020751,0.06003222315510104,0.4208922383374725,165.73711431232744
13,301,0.001031,-1.9e-4,8.41e-4,0.9481092562702086,30.308664272469684,53.52308182121624,134.51619660946108,497.6588568445647,1442.6727659676344,0.9027692649012701,0.04130815090068707,0.07113252640679812,0.5289859834361678,205.87359880942418
14,301,-1.24e-4,-3.49e-4,-4.73e-4,0.9267929860334826,29.777919917059968,-27.76745817495066,-25.604468692807586,430.73583027311065,1138.168615552883,0.9373817314938542,0.012060622586423708,0.04620372948319906,0.5197227469478932,175.8905214746303
17,301,0.001153,2.86e-4,0.001439,0.9702129807336826,32.21241362855463,91.25916489658584,208.0287157978396,578.4085891633804,1695.9912810955389,0.6455546649000908,0.06164487301407917,0.08629172794957862,0.562212677832572,255.57761014269053
18,301,-6.67e-4,-6.75e-4,-0.0013419999999999999,0.7337903025716438,9.346974481915215,-74.80589122425135,-128.6025639870959,300.78857848674005,972.2750292659244,0.5605926158002077,0.051100981331124284,0.06342005516115279,0.16313547980931167,306.302880600549
19,301,-3.88e-4,-3.46e-4,-7.340000000000001e-4,0.9511469068948042,32.640768711087524,-51.146679795227556,-54.04049440172821,494.12372254033863,1171.9807355663352,0.9524111320053716,0.010727413798079288,0.05182229476198674,0.5696888843904231,174.30168959403215
20,301,-1.1e-5,-3.88e-4,-3.99e-4,0.823187602446851,13.592749996602533,-26.433092083979318,-73.1324870869903,233.98444853921694,783.3644510050092,0.8031127890815533,0.03731151246281372,0.0509752386827933,0.23723824184116224,172.10629347861905
21,301,8.65e-4,-1.6e-5,8.49e-4,0.9566956831441493,30.89288256988085,50.76634062025096,108.50633268105548,479.22791047095086,1398.5458395193336,0.9088605814167056,0.030812465378937892,0.05133010729669951,0.539182516276388,204.72184291710076
22,301,8.79e-4,-2.9e-5,8.500000000000001e-4,0.912928186642665,32.623502082848255,47.378774611330755,109.78893315766436,499.56951295565483,1452.9373579281946,0.8537670590075845,0.028897167454484673,0.04511304606568589,0.56938752487693,220.85049765693745
