species,deviance,null_mod,index,resolution,dev_explained,kind,index2
Homogyne alpina,0.2690054439804048,0.22589523648697776,SLP,3,0.04311020749342709,species,Slope (SLP)
Homogyne alpina,0.2745666561079826,0.22589523648697776,SLP,7,0.04867141962100485,species,Slope (SLP)
Homogyne alpina,0.2708216514644596,0.22589523648697776,SLP,15,0.04492641497748184,species,Slope (SLP)
Homogyne alpina,0.27222883272504905,0.22589523648697776,SLP,19,0.04633359623807132,species,Slope (SLP)
Homogyne alpina,0.27391554724011613,0.22589523648697776,SLP,25,0.04802031075313839,species,Slope (SLP)
Homogyne alpina,0.27528518074825925,0.22589523648697776,SLP,31,0.04938994426128151,species,Slope (SLP)
Homogyne alpina,0.2770195354164102,0.22589523648697776,SLP,51,0.05112429892943249,species,Slope (SLP)
Homogyne alpina,0.2794607881228618,0.22589523648697776,SLP,71,0.05356555163588406,species,Slope (SLP)
Homogyne alpina,0.2805242090787262,0.22589523648697776,SLP,101,0.05462897259174848,species,Slope (SLP)
Homogyne alpina,0.2794285893182683,0.22589523648697776,SLP,151,0.05353335283129057,species,Slope (SLP)
Homogyne alpina,0.2813003825292071,0.22589523648697776,SLP,201,0.05540514604222935,species,Slope (SLP)
Homogyne alpina,0.28608303303063976,0.22589523648697776,SLP,301,0.06018779654366202,species,Slope (SLP)
Homogyne alpina,0.23603633536974533,0.22589523648697776,TLC,1,0.01014109888276759,species,Total Curvature (TLC)
Homogyne alpina,0.238405545220591,0.22589523648697776,TLC,3,0.01251030873361325,species,Total Curvature (TLC)
Homogyne alpina,0.23293622487574228,0.22589523648697776,TLC,7,0.00704098838876454,species,Total Curvature (TLC)
Homogyne alpina,0.2286207788934954,0.22589523648697776,TLC,15,0.00272554240651767,species,Total Curvature (TLC)
Homogyne alpina,0.2282732307710137,0.22589523648697776,TLC,19,0.00237799428403595,species,Total Curvature (TLC)
Homogyne alpina,0.22758650211500983,0.22589523648697776,TLC,25,0.00169126562803212,species,Total Curvature (TLC)
Homogyne alpina,0.22695047392934764,0.22589523648697776,TLC,31,0.0010552374423699,species,Total Curvature (TLC)
Homogyne alpina,0.2295333909557288,0.22589523648697776,TLC,51,0.00363815446875104,species,Total Curvature (TLC)
Homogyne alpina,0.237026859938945,0.22589523648697776,TLC,71,0.01113162345196727,species,Total Curvature (TLC)
Homogyne alpina,0.24930211719881545,0.22589523648697776,TLC,101,0.02340688071183772,species,Total Curvature (TLC)
Homogyne alpina,0.26855580399975654,0.22589523648697776,TLC,151,0.0426605675127788,species,Total Curvature (TLC)
Homogyne alpina,0.2871476583517445,0.22589523648697776,TLC,201,0.06125242186476676,species,Total Curvature (TLC)
Homogyne alpina,0.2932386444058247,0.22589523648697776,TLC,301,0.06734340791884696,species,Total Curvature (TLC)
Homogyne alpina,0.23587357638351125,0.22589523648697776,TP3,1,0.00997833989653351,species,Topographic position index 3×3 (TP3)
Homogyne alpina,0.23623120415088328,0.22589523648697776,TP3,3,0.01033596766390554,species,Topographic position index 3×3 (TP3)
Homogyne alpina,0.23214931721377985,0.22589523648697776,TP3,7,0.00625408072680211,species,Topographic position index 3×3 (TP3)
Homogyne alpina,0.22844127418272295,0.22589523648697776,TP3,15,0.00254603769574524,species,Topographic position index 3×3 (TP3)
Homogyne alpina,0.2278190050128226,0.22589523648697776,TP3,19,0.00192376852584486,species,Topographic position index 3×3 (TP3)
Homogyne alpina,0.22737391668041684,0.22589523648697776,TP3,25,0.0014786801934391,species,Topographic position index 3×3 (TP3)
Homogyne alpina,0.2273744191863456,0.22589523648697776,TP3,31,0.00147918269936786,species,Topographic position index 3×3 (TP3)
Homogyne alpina,0.2310925888106602,0.22589523648697776,TP3,51,0.00519735232368245,species,Topographic position index 3×3 (TP3)
Homogyne alpina,0.23891586280071964,0.22589523648697776,TP3,71,0.0130206263137419,species,Topographic position index 3×3 (TP3)
Homogyne alpina,0.2523453731497275,0.22589523648697776,TP3,101,0.02645013666274975,species,Topographic position index 3×3 (TP3)
Homogyne alpina,0.2734519949725803,0.22589523648697776,TP3,151,0.04755675848560259,species,Topographic position index 3×3 (TP3)
Homogyne alpina,0.2851068089922131,0.22589523648697776,TP3,201,0.05921157250523534,species,Topographic position index 3×3 (TP3)
Homogyne alpina,0.2875573049621313,0.22589523648697776,TP3,301,0.06166206847515354,species,Topographic position index 3×3 (TP3)
Homogyne alpina,0.23553214318162807,0.22589523648697776,TP5,1,0.00963690669465033,species,Topographic position index 5×5 (TP5)
Homogyne alpina,0.23679755378302347,0.22589523648697776,TP5,3,0.01090231729604573,species,Topographic position index 5×5 (TP5)
Homogyne alpina,0.2295654726201145,0.22589523648697776,TP5,7,0.00367023613313677,species,Topographic position index 5×5 (TP5)
Homogyne alpina,0.22753301646329183,0.22589523648697776,TP5,15,0.00163777997631409,species,Topographic position index 5×5 (TP5)
Homogyne alpina,0.22730875398921513,0.22589523648697776,TP5,19,0.00141351750223739,species,Topographic position index 5×5 (TP5)
Homogyne alpina,0.22810781579104944,0.22589523648697776,TP5,25,0.0022125793040717,species,Topographic position index 5×5 (TP5)
Homogyne alpina,0.23015849261318655,0.22589523648697776,TP5,31,0.00426325612620881,species,Topographic position index 5×5 (TP5)
Homogyne alpina,0.24239994667882891,0.22589523648697776,TP5,51,0.01650471019185118,species,Topographic position index 5×5 (TP5)
Homogyne alpina,0.25574967039182006,0.22589523648697776,TP5,71,0.02985443390484232,species,Topographic position index 5×5 (TP5)
Homogyne alpina,0.2722015965447817,0.22589523648697776,TP5,101,0.04630636005780397,species,Topographic position index 5×5 (TP5)
Homogyne alpina,0.28567716179582725,0.22589523648697776,TP5,151,0.05978192530884951,species,Topographic position index 5×5 (TP5)
Homogyne alpina,0.2886047414431756,0.22589523648697776,TP5,201,0.06270950495619787,species,Topographic position index 5×5 (TP5)
Homogyne alpina,0.2822018199075699,0.22589523648697776,TP5,301,0.05630658342059214,species,Topographic position index 5×5 (TP5)
Homogyne alpina,0.2510582728299552,0.22589523648697776,TR3,1,0.025163036342977452,species,Terrain Ruggedness Index 3×3 (TR3)
Homogyne alpina,0.2630858403174995,0.22589523648697776,TR3,3,0.03719060383052175,species,Terrain Ruggedness Index 3×3 (TR3)
Homogyne alpina,0.2594878345306485,0.22589523648697776,TR3,7,0.03359259804367076,species,Terrain Ruggedness Index 3×3 (TR3)
Homogyne alpina,0.2573462810600975,0.22589523648697776,TR3,15,0.03145104457311976,species,Terrain Ruggedness Index 3×3 (TR3)
Homogyne alpina,0.2608186600254432,0.22589523648697776,TR3,19,0.03492342353846545,species,Terrain Ruggedness Index 3×3 (TR3)
Homogyne alpina,0.26546976764978536,0.22589523648697776,TR3,25,0.03957453116280762,species,Terrain Ruggedness Index 3×3 (TR3)
Homogyne alpina,0.26863328443049406,0.22589523648697776,TR3,31,0.04273804794351632,species,Terrain Ruggedness Index 3×3 (TR3)
Homogyne alpina,0.27207354309059617,0.22589523648697776,TR3,51,0.04617830660361843,species,Terrain Ruggedness Index 3×3 (TR3)
Homogyne alpina,0.2716003027516811,0.22589523648697776,TR3,71,0.04570506626470339,species,Terrain Ruggedness Index 3×3 (TR3)
Homogyne alpina,0.27014919658218906,0.22589523648697776,TR3,101,0.04425396009521132,species,Terrain Ruggedness Index 3×3 (TR3)
Homogyne alpina,0.2630230931343659,0.22589523648697776,TR3,151,0.03712785664738816,species,Terrain Ruggedness Index 3×3 (TR3)
Homogyne alpina,0.2590330856990133,0.22589523648697776,TR3,201,0.03313784921203555,species,Terrain Ruggedness Index 3×3 (TR3)
Homogyne alpina,0.25163168431940974,0.22589523648697776,TR3,301,0.025736447832432,species,Terrain Ruggedness Index 3×3 (TR3)
Homogyne alpina,0.2547099542816821,0.22589523648697776,TR5,1,0.02881471779470434,species,Terrain Ruggedness Index 5×5 (TR5)
Homogyne alpina,0.2633721280356216,0.22589523648697776,TR5,3,0.03747689154864386,species,Terrain Ruggedness Index 5×5 (TR5)
Homogyne alpina,0.2542776653111045,0.22589523648697776,TR5,7,0.02838242882412678,species,Terrain Ruggedness Index 5×5 (TR5)
Homogyne alpina,0.26443332287257526,0.22589523648697776,TR5,15,0.03853808638559752,species,Terrain Ruggedness Index 5×5 (TR5)
Homogyne alpina,0.2678760578259294,0.22589523648697776,TR5,19,0.04198082133895164,species,Terrain Ruggedness Index 5×5 (TR5)
Homogyne alpina,0.2710324502058673,0.22589523648697776,TR5,25,0.04513721371888957,species,Terrain Ruggedness Index 5×5 (TR5)
Homogyne alpina,0.27212467304806953,0.22589523648697776,TR5,31,0.0462294365610918,species,Terrain Ruggedness Index 5×5 (TR5)
Homogyne alpina,0.27087697487924756,0.22589523648697776,TR5,51,0.04498173839226982,species,Terrain Ruggedness Index 5×5 (TR5)
Homogyne alpina,0.2667654587276812,0.22589523648697776,TR5,71,0.04087022224070347,species,Terrain Ruggedness Index 5×5 (TR5)
Homogyne alpina,0.25912888045605365,0.22589523648697776,TR5,101,0.03323364396907591,species,Terrain Ruggedness Index 5×5 (TR5)
Homogyne alpina,0.2530115891746427,0.22589523648697776,TR5,151,0.02711635268766499,species,Terrain Ruggedness Index 5×5 (TR5)
Homogyne alpina,0.24261116165555463,0.22589523648697776,TR5,201,0.01671592516857689,species,Terrain Ruggedness Index 5×5 (TR5)
Homogyne alpina,0.2365113830923906,0.22589523648697776,TR5,301,0.01061614660541288,species,Terrain Ruggedness Index 5×5 (TR5)
Homogyne alpina,0.24019613024395128,0.22589523648697776,TWI,1,0.01430089375697352,species,Topographic Wetness Index (TWI)
Homogyne alpina,0.24549053650008523,0.22589523648697776,TWI,3,0.01959530001310749,species,Topographic Wetness Index (TWI)
Homogyne alpina,0.26857361843859795,0.22589523648697776,TWI,7,0.04267838195162021,species,Topographic Wetness Index (TWI)
Homogyne alpina,0.26577884368236304,0.22589523648697776,TWI,15,0.03988360719538531,species,Topographic Wetness Index (TWI)
Homogyne alpina,0.27015497476472683,0.22589523648697776,TWI,19,0.04425973827774909,species,Topographic Wetness Index (TWI)
Homogyne alpina,0.2745081414476498,0.22589523648697776,TWI,25,0.04861290496067205,species,Topographic Wetness Index (TWI)
Homogyne alpina,0.2708298441029431,0.22589523648697776,TWI,31,0.04493460761596535,species,Topographic Wetness Index (TWI)
Homogyne alpina,0.28195172527120815,0.22589523648697776,TWI,51,0.05605648878423042,species,Topographic Wetness Index (TWI)
Homogyne alpina,0.28846459846618,0.22589523648697776,TWI,71,0.06256936197920226,species,Topographic Wetness Index (TWI)
Homogyne alpina,0.29280705858655864,0.22589523648697776,TWI,101,0.06691182209958091,species,Topographic Wetness Index (TWI)
Homogyne alpina,0.29460192644355043,0.22589523648697776,TWI,151,0.0687066899565727,species,Topographic Wetness Index (TWI)
Homogyne alpina,0.27880202376119345,0.22589523648697776,TWI,201,0.05290678727421571,species,Topographic Wetness Index (TWI)
Homogyne alpina,0.2968361213639641,0.22589523648697776,TWI,301,0.07094088487698635,species,Topographic Wetness Index (TWI)
Homogyne alpina,0.2278808866204531,0.22589523648697776,VR3,1,0.0019856501334754,species,Vector Ruggedenss Measure 3×3 (VR3)
Homogyne alpina,0.2288036610972587,0.22589523648697776,VR3,3,0.00290842461028095,species,Vector Ruggedenss Measure 3×3 (VR3)
Homogyne alpina,0.22866007216750803,0.22589523648697776,VR3,7,0.00276483568053032,species,Vector Ruggedenss Measure 3×3 (VR3)
Homogyne alpina,0.2316292001447984,0.22589523648697776,VR3,15,0.00573396365782064,species,Vector Ruggedenss Measure 3×3 (VR3)
Homogyne alpina,0.23226942176164356,0.22589523648697776,VR3,19,0.00637418527466582,species,Vector Ruggedenss Measure 3×3 (VR3)
Homogyne alpina,0.23306347793842153,0.22589523648697776,VR3,25,0.00716824145144379,species,Vector Ruggedenss Measure 3×3 (VR3)
Homogyne alpina,0.2344891473538946,0.22589523648697776,VR3,31,0.00859391086691685,species,Vector Ruggedenss Measure 3×3 (VR3)
Homogyne alpina,0.23878091682311875,0.22589523648697776,VR3,51,0.01288568033614101,species,Vector Ruggedenss Measure 3×3 (VR3)
Homogyne alpina,0.23989935962304876,0.22589523648697776,VR3,71,0.01400412313607102,species,Vector Ruggedenss Measure 3×3 (VR3)
Homogyne alpina,0.25423973766381047,0.22589523648697776,VR3,101,0.02834450117683273,species,Vector Ruggedenss Measure 3×3 (VR3)
Homogyne alpina,0.26392832905165875,0.22589523648697776,VR3,151,0.03803309256468101,species,Vector Ruggedenss Measure 3×3 (VR3)
Homogyne alpina,0.2747377623509666,0.22589523648697776,VR3,201,0.04884252586398885,species,Vector Ruggedenss Measure 3×3 (VR3)
Homogyne alpina,0.2639204684975589,0.22589523648697776,VR3,301,0.03802523201058117,species,Vector Ruggedenss Measure 3×3 (VR3)
Homogyne alpina,0.22923726305240832,0.22589523648697776,VR5,1,0.00334202656543058,species,Vector Ruggedenss Measure 5×5 (VR5)
Homogyne alpina,0.2302106572679684,0.22589523648697776,VR5,3,0.00431542078099067,species,Vector Ruggedenss Measure 5×5 (VR5)
Homogyne alpina,0.2295802626546325,0.22589523648697776,VR5,7,0.00368502616765475,species,Vector Ruggedenss Measure 5×5 (VR5)
Homogyne alpina,0.23292813917627983,0.22589523648697776,VR5,15,0.00703290268930212,species,Vector Ruggedenss Measure 5×5 (VR5)
Homogyne alpina,0.2332549128892959,0.22589523648697776,VR5,19,0.00735967640231816,species,Vector Ruggedenss Measure 5×5 (VR5)
Homogyne alpina,0.23496195581842072,0.22589523648697776,VR5,25,0.00906671933144298,species,Vector Ruggedenss Measure 5×5 (VR5)
Homogyne alpina,0.23735124883049552,0.22589523648697776,VR5,31,0.01145601234351778,species,Vector Ruggedenss Measure 5×5 (VR5)
Homogyne alpina,0.2385385020037124,0.22589523648697776,VR5,51,0.01264326551673467,species,Vector Ruggedenss Measure 5×5 (VR5)
Homogyne alpina,0.25041587181957636,0.22589523648697776,VR5,71,0.02452063533259862,species,Vector Ruggedenss Measure 5×5 (VR5)
Homogyne alpina,0.2587596000071466,0.22589523648697776,VR5,101,0.03286436352016886,species,Vector Ruggedenss Measure 5×5 (VR5)
Homogyne alpina,0.2784179971988894,0.22589523648697776,VR5,151,0.05252276071191164,species,Vector Ruggedenss Measure 5×5 (VR5)
Homogyne alpina,0.269898431679658,0.22589523648697776,VR5,201,0.04400319519268025,species,Vector Ruggedenss Measure 5×5 (VR5)
Homogyne alpina,0.2307864735666022,0.22589523648697776,VR5,301,0.00489123707962446,species,Vector Ruggedenss Measure 5×5 (VR5)
Leontodon hispidus,0.3515541454493679,0.3105480242009474,HLI,1,0.04100612124842051,species,Head Load Index (HLI)
Leontodon hispidus,0.3641846760389144,0.3105480242009474,HLI,3,0.05363665183796695,species,Head Load Index (HLI)
Leontodon hispidus,0.3626897391172811,0.3105480242009474,HLI,7,0.05214171491633368,species,Head Load Index (HLI)
Leontodon hispidus,0.35778355107287596,0.3105480242009474,HLI,15,0.04723552687192856,species,Head Load Index (HLI)
Leontodon hispidus,0.3566700331162639,0.3105480242009474,HLI,19,0.04612200891531648,species,Head Load Index (HLI)
Leontodon hispidus,0.3540787798388949,0.3105480242009474,HLI,25,0.0435307556379475,species,Head Load Index (HLI)
Leontodon hispidus,0.3508657306257651,0.3105480242009474,HLI,31,0.04031770642481769,species,Head Load Index (HLI)
Leontodon hispidus,0.337502156278359,0.3105480242009474,HLI,51,0.02695413207741159,species,Head Load Index (HLI)
Leontodon hispidus,0.3384495876001532,0.3105480242009474,HLI,71,0.02790156339920579,species,Head Load Index (HLI)
Leontodon hispidus,0.3364827377493972,0.3105480242009474,HLI,101,0.02593471354844978,species,Head Load Index (HLI)
Leontodon hispidus,0.3348187232903179,0.3105480242009474,HLI,151,0.02427069908937051,species,Head Load Index (HLI)
Leontodon hispidus,0.3282631697915458,0.3105480242009474,HLI,201,0.01771514559059839,species,Head Load Index (HLI)
Leontodon hispidus,0.31825203681216085,0.3105480242009474,HLI,301,0.00770401261121345,species,Head Load Index (HLI)
Leontodon hispidus,0.33659736160733633,0.3105480242009474,HSD,1,0.02604933740638892,species,Hill Shade 180° (HSD)
Leontodon hispidus,0.3376696936622665,0.3105480242009474,HSD,3,0.02712166946131911,species,Hill Shade 180° (HSD)
Leontodon hispidus,0.33614861168682875,0.3105480242009474,HSD,7,0.02560058748588134,species,Hill Shade 180° (HSD)
Leontodon hispidus,0.3348417844340511,0.3105480242009474,HSD,15,0.0242937602331037,species,Hill Shade 180° (HSD)
Leontodon hispidus,0.332437655714788,0.3105480242009474,HSD,19,0.0218896315138406,species,Hill Shade 180° (HSD)
Leontodon hispidus,0.32940271996818626,0.3105480242009474,HSD,25,0.01885469576723886,species,Hill Shade 180° (HSD)
Leontodon hispidus,0.3267825200418515,0.3105480242009474,HSD,31,0.01623449584090408,species,Hill Shade 180° (HSD)
Leontodon hispidus,0.32200797080047117,0.3105480242009474,HSD,51,0.011459946599523761,species,Hill Shade 180° (HSD)
Leontodon hispidus,0.319804900863505,0.3105480242009474,HSD,71,0.00925687666255759,species,Hill Shade 180° (HSD)
Leontodon hispidus,0.3185765126556981,0.3105480242009474,HSD,101,0.00802848845475068,species,Hill Shade 180° (HSD)
Leontodon hispidus,0.3204166269999611,0.3105480242009474,HSD,151,0.00986860279901369,species,Hill Shade 180° (HSD)
Leontodon hispidus,0.32406015645174,0.3105480242009474,HSD,201,0.01351213225079261,species,Hill Shade 180° (HSD)
Leontodon hispidus,0.3293327967719588,0.3105480242009474,HSD,301,0.01878477257101141,species,Hill Shade 180° (HSD)
Leontodon hispidus,0.31887483662214455,0.3105480242009474,MBI,1,0.00832681242119715,species,Diffuse Solar radiation (MBI)
Leontodon hispidus,0.31687065201850495,0.3105480242009474,MBI,3,0.00632262781755754,species,Diffuse Solar radiation (MBI)
Leontodon hispidus,0.3147382805798452,0.3105480242009474,MBI,7,0.0041902563788978,species,Diffuse Solar radiation (MBI)
Leontodon hispidus,0.3108058923657251,0.3105480242009474,MBI,15,2.578681647776859e-4,species,Diffuse Solar radiation (MBI)
Leontodon hispidus,0.31115379705051194,0.3105480242009474,MBI,19,6.057728495645343e-4,species,Diffuse Solar radiation (MBI)
Leontodon hispidus,0.3118723431907763,0.3105480242009474,MBI,25,0.00132431898982887,species,Diffuse Solar radiation (MBI)
Leontodon hispidus,0.31145818750352683,0.3105480242009474,MBI,31,9.101633025794252e-4,species,Diffuse Solar radiation (MBI)
Leontodon hispidus,0.3113608557969322,0.3105480242009474,MBI,51,8.128315959847754e-4,species,Diffuse Solar radiation (MBI)
Leontodon hispidus,0.3108072940295048,0.3105480242009474,MBI,71,2.592698285573958e-4,species,Diffuse Solar radiation (MBI)
Leontodon hispidus,0.311160757109156,0.3105480242009474,MBI,101,6.127329082086241e-4,species,Diffuse Solar radiation (MBI)
Leontodon hispidus,0.3116860837361256,0.3105480242009474,MBI,151,0.0011380595351782,species,Diffuse Solar radiation (MBI)
Leontodon hispidus,0.31291396967518936,0.3105480242009474,MBI,201,0.00236594547424195,species,Diffuse Solar radiation (MBI)
Leontodon hispidus,0.3116932145685767,0.3105480242009474,MBI,301,0.00114519036762927,species,Diffuse Solar radiation (MBI)
Leontodon hispidus,0.3182067424080596,0.3105480242009474,MDI,1,0.00765871820711216,species,Direct Solar radiation (MDI)
Leontodon hispidus,0.32014353866859757,0.3105480242009474,MDI,3,0.00959551446765016,species,Direct Solar radiation (MDI)
Leontodon hispidus,0.32192959901846907,0.3105480242009474,MDI,7,0.01138157481752166,species,Direct Solar radiation (MDI)
Leontodon hispidus,0.320788354946573,0.3105480242009474,MDI,15,0.01024033074562558,species,Direct Solar radiation (MDI)
Leontodon hispidus,0.3190136480719281,0.3105480242009474,MDI,19,0.00846562387098071,species,Direct Solar radiation (MDI)
Leontodon hispidus,0.3188816247333285,0.3105480242009474,MDI,25,0.00833360053238108,species,Direct Solar radiation (MDI)
Leontodon hispidus,0.31659548782337155,0.3105480242009474,MDI,31,0.00604746362242414,species,Direct Solar radiation (MDI)
Leontodon hispidus,0.3159707712331614,0.3105480242009474,MDI,51,0.00542274703221401,species,Direct Solar radiation (MDI)
Leontodon hispidus,0.31654730746998383,0.3105480242009474,MDI,71,0.00599928326903642,species,Direct Solar radiation (MDI)
Leontodon hispidus,0.3137795807328868,0.3105480242009474,MDI,101,0.0032315565319394,species,Direct Solar radiation (MDI)
Leontodon hispidus,0.31772355732987256,0.3105480242009474,MDI,151,0.00717553312892516,species,Direct Solar radiation (MDI)
Leontodon hispidus,0.31722303453769085,0.3105480242009474,MDI,201,0.00667501033674344,species,Direct Solar radiation (MDI)
Leontodon hispidus,0.315991897741434,0.3105480242009474,MDI,301,0.00544387354048658,species,Direct Solar radiation (MDI)
Leontodon hispidus,0.318827045812639,0.3105480242009474,MSVF,1,0.00827902161169158,species,Sky View Factor (MSVF)
Leontodon hispidus,0.3168949427305221,0.3105480242009474,MSVF,3,0.00634691852957469,species,Sky View Factor (MSVF)
Leontodon hispidus,0.31477533320202145,0.3105480242009474,MSVF,7,0.00422730900107404,species,Sky View Factor (MSVF)
Leontodon hispidus,0.31078954527278324,0.3105480242009474,MSVF,15,2.4152107183583735e-4,species,Sky View Factor (MSVF)
Leontodon hispidus,0.31115017633986697,0.3105480242009474,MSVF,19,6.02152138919565e-4,species,Sky View Factor (MSVF)
Leontodon hispidus,0.31190538062653206,0.3105480242009474,MSVF,25,0.00135735642558465,species,Sky View Factor (MSVF)
Leontodon hispidus,0.3114744197281135,0.3105480242009474,MSVF,31,9.263955271661128e-4,species,Sky View Factor (MSVF)
Leontodon hispidus,0.3112609518982371,0.3105480242009474,MSVF,51,7.129276972897003e-4,species,Sky View Factor (MSVF)
Leontodon hispidus,0.3108439420911244,0.3105480242009474,MSVF,71,2.959178901770221e-4,species,Sky View Factor (MSVF)
Leontodon hispidus,0.3110768984664324,0.3105480242009474,MSVF,101,5.288742654849798e-4,species,Sky View Factor (MSVF)
Leontodon hispidus,0.31183141097627043,0.3105480242009474,MSVF,151,0.00128338677532302,species,Sky View Factor (MSVF)
Leontodon hispidus,0.31258967492291156,0.3105480242009474,MSVF,201,0.00204165072196416,species,Sky View Factor (MSVF)
Leontodon hispidus,0.3119672606334405,0.3105480242009474,MSVF,301,0.00141923643249308,species,Sky View Factor (MSVF)
Leontodon hispidus,0.3123445524906796,0.3105480242009474,MVS,1,0.0017965282897322,species,Visible Sky (MVS)
Leontodon hispidus,0.311160357253771,0.3105480242009474,MVS,3,6.123330528235993e-4,species,Visible Sky (MVS)
Leontodon hispidus,0.31187464701684575,0.3105480242009474,MVS,7,0.00132662281589834,species,Visible Sky (MVS)
Leontodon hispidus,0.310887788599741,0.3105480242009474,MVS,15,3.397643987935739e-4,species,Visible Sky (MVS)
Leontodon hispidus,0.31152930649356203,0.3105480242009474,MVS,19,9.81282292614627e-4,species,Visible Sky (MVS)
Leontodon hispidus,0.3123626504824145,0.3105480242009474,MVS,25,0.00181462628146711,species,Visible Sky (MVS)
Leontodon hispidus,0.31087886786750973,0.3105480242009474,MVS,31,3.3084366656233044e-4,species,Visible Sky (MVS)
Leontodon hispidus,0.3119852896890426,0.3105480242009474,MVS,51,0.00143726548809519,species,Visible Sky (MVS)
Leontodon hispidus,0.3133863914839701,0.3105480242009474,MVS,71,0.00283836728302266,species,Visible Sky (MVS)
Leontodon hispidus,0.31692409741916283,0.3105480242009474,MVS,101,0.00637607321821542,species,Visible Sky (MVS)
Leontodon hispidus,0.3145848816791853,0.3105480242009474,MVS,151,0.00403685747823789,species,Visible Sky (MVS)
Leontodon hispidus,0.31350784631865936,0.3105480242009474,MVS,201,0.00295982211771195,species,Visible Sky (MVS)
Leontodon hispidus,0.3156756481214079,0.3105480242009474,MVS,301,0.00512762392046051,species,Visible Sky (MVS)
Leontodon hispidus,0.31679412123737016,0.3105480242009474,PLC,1,0.00624609703642276,species,Planform Curvature (PLC)
Leontodon hispidus,0.31865125741796607,0.3105480242009474,PLC,3,0.00810323321701866,species,Planform Curvature (PLC)
Leontodon hispidus,0.31531641807226907,0.3105480242009474,PLC,7,0.00476839387132166,species,Planform Curvature (PLC)
Leontodon hispidus,0.3269029622709947,0.3105480242009474,PLC,15,0.01635493807004728,species,Planform Curvature (PLC)
Leontodon hispidus,0.3296201371610544,0.3105480242009474,PLC,19,0.01907211296010702,species,Planform Curvature (PLC)
Leontodon hispidus,0.3310403369035937,0.3105480242009474,PLC,25,0.02049231270264628,species,Planform Curvature (PLC)
Leontodon hispidus,0.3313835602621944,0.3105480242009474,PLC,31,0.02083553606124699,species,Planform Curvature (PLC)
Leontodon hispidus,0.32876817814023884,0.3105480242009474,PLC,51,0.01822015393929144,species,Planform Curvature (PLC)
Leontodon hispidus,0.329310311258723,0.3105480242009474,PLC,71,0.0187622870577756,species,Planform Curvature (PLC)
Leontodon hispidus,0.32461787664375363,0.3105480242009474,PLC,101,0.01406985244280623,species,Planform Curvature (PLC)
Leontodon hispidus,0.31868878193135275,0.3105480242009474,PLC,151,0.00814075773040534,species,Planform Curvature (PLC)
Leontodon hispidus,0.3147486931433314,0.3105480242009474,PLC,201,0.00420066894238402,species,Planform Curvature (PLC)
Leontodon hispidus,0.3127215372393439,0.3105480242009474,PLC,301,0.00217351303839652,species,Planform Curvature (PLC)
Leontodon hispidus,0.3170312868493581,0.3105480242009474,PRC,1,0.0064832626484107,species,Profile Curvature (PRC)
Leontodon hispidus,0.3137997272129929,0.3105480242009474,PRC,3,0.00325170301204547,species,Profile Curvature (PRC)
Leontodon hispidus,0.317559903204109,0.3105480242009474,PRC,7,0.00701187900316158,species,Profile Curvature (PRC)
Leontodon hispidus,0.32587559125717924,0.3105480242009474,PRC,15,0.01532756705623183,species,Profile Curvature (PRC)
Leontodon hispidus,0.3244667972226959,0.3105480242009474,PRC,19,0.01391877302174848,species,Profile Curvature (PRC)
Leontodon hispidus,0.32118339978173227,0.3105480242009474,PRC,25,0.01063537558078486,species,Profile Curvature (PRC)
Leontodon hispidus,0.3191873657637019,0.3105480242009474,PRC,31,0.00863934156275447,species,Profile Curvature (PRC)
Leontodon hispidus,0.32272508051543614,0.3105480242009474,PRC,51,0.01217705631448873,species,Profile Curvature (PRC)
Leontodon hispidus,0.32325222388537755,0.3105480242009474,PRC,71,0.01270419968443015,species,Profile Curvature (PRC)
Leontodon hispidus,0.3238542429617234,0.3105480242009474,PRC,101,0.01330621876077597,species,Profile Curvature (PRC)
Leontodon hispidus,0.3264067402070774,0.3105480242009474,PRC,151,0.01585871600612998,species,Profile Curvature (PRC)
Leontodon hispidus,0.333905421529343,0.3105480242009474,PRC,201,0.02335739732839559,species,Profile Curvature (PRC)
Leontodon hispidus,0.34507944655479084,0.3105480242009474,PRC,301,0.03453142235384343,species,Profile Curvature (PRC)
Leontodon hispidus,0.3242083788689327,0.3105480242009474,SLP,1,0.01366035466798532,species,Slope (SLP)
Leontodon hispidus,0.3204060166884466,0.3105480242009474,SLP,3,0.00985799248749919,species,Slope (SLP)
Leontodon hispidus,0.3181210009490998,0.3105480242009474,SLP,7,0.00757297674815238,species,Slope (SLP)
Leontodon hispidus,0.31776941800963154,0.3105480242009474,SLP,15,0.00722139380868414,species,Slope (SLP)
Leontodon hispidus,0.3184414389723408,0.3105480242009474,SLP,19,0.00789341477139338,species,Slope (SLP)
Leontodon hispidus,0.31898508939993175,0.3105480242009474,SLP,25,0.00843706519898435,species,Slope (SLP)
Leontodon hispidus,0.31922527002923584,0.3105480242009474,SLP,31,0.00867724582828843,species,Slope (SLP)
Leontodon hispidus,0.3177083888515566,0.3105480242009474,SLP,51,0.0071603646506092,species,Slope (SLP)
Leontodon hispidus,0.31625179634123113,0.3105480242009474,SLP,71,0.00570377214028372,species,Slope (SLP)
Leontodon hispidus,0.31490482901988825,0.3105480242009474,SLP,101,0.00435680481894085,species,Slope (SLP)
