index,formulas,species,rsq,rsq_full
300,"poly(PLC_151, 2) + poly(VR3_71, 2) + poly(HLI_71, 2) + poly(TLC_201, 2) + poly(TP5_101, 2)",Achillea erba-rotta subsp. moschata,0.12518008935667968,0.13320423612058652
301,"poly(TP5_101, 2) + poly(TP5_51, 2) + poly(PLC_101, 2) + poly(HLI_201, 2) + poly(VR3_71, 2)",Achillea erba-rotta subsp. moschata,0.11046762063571314,0.11695949605255473
302,"poly(TR5_51, 2) + poly(HLI_101, 2) + poly(MDI_101, 2) + poly(TWI_151, 2) + poly(MDI_151, 2)",Achillea erba-rotta subsp. moschata,0.19869616465470086,0.23283819159545405
303,"poly(HLI_101, 2) + poly(TWI_151, 2) + poly(TP5_151, 2) + poly(SLP_101, 2) + poly(MDI_151, 2)",Achillea erba-rotta subsp. moschata,0.240087158488827,0.25473415820928125
304,"poly(VR3_151, 2) + poly(MDI_201, 2) + poly(MDI_71, 2) + poly(VR3_51, 2) + poly(PLC_151, 2)",Achillea erba-rotta subsp. moschata,0.14395469347193923,0.19788869923075325
305,"poly(TWI_201, 2) + poly(SLP_71, 2) + poly(HLI_151, 2) + poly(TR5_71, 2) + poly(PLC_151, 2)",Achillea erba-rotta subsp. moschata,0.15836736100578297,0.16786510327780435
306,"poly(TWI_151, 2) + poly(TLC_201, 2) + poly(VR3_201, 2) + poly(VR3_51, 2) + poly(MDI_151, 2)",Achillea erba-rotta subsp. moschata,0.21503678860638165,0.22458391245938703
307,"poly(TR5_151, 2) + poly(MDI_71, 2) + poly(VR3_71, 2) + poly(SLP_71, 2) + poly(TP5_201, 2)",Achillea erba-rotta subsp. moschata,0.24951432903813175,0.26508029114716947
308,"poly(PLC_101, 2) + poly(TWI_101, 2) + poly(SLP_201, 2) + poly(TP5_71, 2) + poly(TP5_151, 2)",Achillea erba-rotta subsp. moschata,0.19039010652982968,0.19631540640877854
309,"poly(SLP_51, 2) + poly(SLP_201, 2) + poly(TLC_51, 2) + poly(SLP_71, 2) + poly(VR3_151, 2)",Achillea erba-rotta subsp. moschata,0.16681775222140627,0.17231860391785503
310,"poly(MDI_151, 2) + poly(TR5_101, 2) + poly(SLP_201, 2) + poly(PLC_71, 2) + poly(TP5_71, 2)",Achillea erba-rotta subsp. moschata,0.17838094705340657,0.19565855088241424
311,"poly(VR3_71, 2) + poly(TLC_51, 2) + poly(TP5_101, 2) + poly(MDI_71, 2) + poly(SLP_201, 2)",Achillea erba-rotta subsp. moschata,0.20948389125937927,0.23679262458599593
312,"poly(VR3_71, 2) + poly(VR3_201, 2) + poly(TWI_201, 2) + poly(TWI_51, 2) + poly(VR3_151, 2)",Achillea erba-rotta subsp. moschata,0.17609275893581255,0.18976230266930894
313,"poly(MDI_151, 2) + poly(TLC_71, 2) + poly(TR5_101, 2) + poly(TLC_101, 2) + poly(SLP_201, 2)",Achillea erba-rotta subsp. moschata,0.18332930069917253,0.20024610395152176
314,"poly(PLC_151, 2) + poly(HLI_101, 2) + poly(SLP_201, 2) + poly(TR5_201, 2) + poly(TWI_151, 2)",Achillea erba-rotta subsp. moschata,0.19653200451345976,0.20502983177532164
315,"poly(TLC_51, 2) + poly(SLP_101, 2) + poly(HLI_101, 2) + poly(TWI_101, 2) + poly(TLC_71, 2)",Achillea erba-rotta subsp. moschata,0.14176748079233448,0.16057503535899342
316,"poly(VR3_151, 2) + poly(SLP_71, 2) + poly(TLC_151, 2) + poly(MDI_71, 2) + poly(PLC_51, 2)",Achillea erba-rotta subsp. moschata,0.19785973893583653,0.23111111587240063
317,"poly(TLC_51, 2) + poly(MDI_51, 2) + poly(HLI_101, 2) + poly(VR3_151, 2) + poly(TWI_101, 2)",Achillea erba-rotta subsp. moschata,0.22757366358134934,0.24534338816739676
318,"poly(PLC_51, 2) + poly(TR5_151, 2) + poly(VR3_71, 2) + poly(MDI_101, 2) + poly(MDI_71, 2)",Achillea erba-rotta subsp. moschata,0.20137129439929957,0.22347296770170955
319,"poly(SLP_101, 2) + poly(TR5_201, 2) + poly(SLP_51, 2) + poly(SLP_201, 2) + poly(TP5_201, 2)",Achillea erba-rotta subsp. moschata,0.2077473484545168,0.20854403534241528
320,"poly(PLC_71, 2) + poly(HLI_71, 2) + poly(SLP_51, 2) + poly(TLC_71, 2) + poly(MDI_151, 2)",Achillea erba-rotta subsp. moschata,0.14348649824103266,0.17662574789343033
321,"poly(PLC_101, 2) + poly(TLC_151, 2) + poly(SLP_51, 2) + poly(TR5_71, 2) + poly(SLP_71, 2)",Achillea erba-rotta subsp. moschata,0.1349662107647731,0.14523993826916892
322,"poly(HLI_201, 2) + poly(MDI_71, 2) + poly(VR3_71, 2) + poly(HLI_71, 2) + poly(HLI_51, 2)",Achillea erba-rotta subsp. moschata,0.1515995375100485,0.20283755197186537
323,"poly(HLI_151, 2) + poly(TP5_51, 2) + poly(MDI_71, 2) + poly(TP5_151, 2) + poly(HLI_101, 2)",Achillea erba-rotta subsp. moschata,0.21185488112745476,0.240972114918515
324,"poly(TR5_151, 2) + poly(TP5_201, 2) + poly(TLC_51, 2) + poly(TWI_51, 2) + poly(SLP_101, 2)",Achillea erba-rotta subsp. moschata,0.20561674713426947,0.21227963126895877
325,"poly(TR5_51, 2) + poly(VR3_71, 2) + poly(TP5_201, 2) + poly(HLI_51, 2) + poly(HLI_101, 2)",Achillea erba-rotta subsp. moschata,0.19898220868797734,0.20197085050473407
326,"poly(TWI_71, 2) + poly(VR3_151, 2) + poly(TR5_51, 2) + poly(TP5_201, 2) + poly(TWI_51, 2)",Achillea erba-rotta subsp. moschata,0.22725509559378032,0.23225542857732018
327,"poly(TLC_201, 2) + poly(TWI_151, 2) + poly(TP5_201, 2) + poly(TLC_151, 2) + poly(VR3_201, 2)",Achillea erba-rotta subsp. moschata,0.19841884241711794,0.21373031312911495
328,"poly(MDI_51, 2) + poly(TLC_151, 2) + poly(TP5_51, 2) + poly(TWI_151, 2) + poly(SLP_51, 2)",Achillea erba-rotta subsp. moschata,0.231976790506776,0.25417857653808285
329,"poly(TP5_51, 2) + poly(VR3_51, 2) + poly(TR5_71, 2) + poly(SLP_201, 2) + poly(VR3_71, 2)",Achillea erba-rotta subsp. moschata,0.14479750151042292,0.15654658473718397
330,"poly(PLC_71, 2) + poly(TP5_151, 2) + poly(SLP_201, 2) + poly(SLP_71, 2) + poly(MDI_71, 2)",Achillea erba-rotta subsp. moschata,0.22904627657763,0.25392406721451666
331,"poly(TP5_51, 2) + poly(HLI_51, 2) + poly(SLP_151, 2) + poly(TLC_151, 2) + poly(TR5_151, 2)",Achillea erba-rotta subsp. moschata,0.19420391412200055,0.19950393018170776
332,"poly(TWI_151, 2) + poly(HLI_151, 2) + poly(SLP_201, 2) + poly(MDI_71, 2) + poly(TP5_51, 2)",Achillea erba-rotta subsp. moschata,0.2179899508777018,0.2429683083036841
333,"poly(PLC_151, 2) + poly(VR3_51, 2) + poly(HLI_71, 2) + poly(TWI_151, 2) + poly(VR3_101, 2)",Achillea erba-rotta subsp. moschata,0.17212436122070107,0.19167216859510472
334,"poly(TLC_71, 2) + poly(HLI_201, 2) + poly(TWI_151, 2) + poly(TWI_71, 2) + poly(VR3_101, 2)",Achillea erba-rotta subsp. moschata,0.1711150663942771,0.1884950529326479
335,"poly(SLP_51, 2) + poly(TR5_151, 2) + poly(TLC_51, 2) + poly(TP5_201, 2) + poly(VR3_71, 2)",Achillea erba-rotta subsp. moschata,0.19674191340487113,0.19829185357599266
336,"poly(TP5_71, 2) + poly(TP5_201, 2) + poly(TP5_101, 2) + poly(TR5_51, 2) + poly(MDI_151, 2)",Achillea erba-rotta subsp. moschata,0.21517587301666607,0.22308806278943882
337,"poly(HLI_201, 2) + poly(MDI_71, 2) + poly(VR3_151, 2) + poly(MDI_101, 2) + poly(TWI_101, 2)",Achillea erba-rotta subsp. moschata,0.2287845767794754,0.2494662841614096
338,"poly(MDI_101, 2) + poly(MDI_201, 2) + poly(VR3_71, 2) + poly(TWI_71, 2) + poly(MDI_51, 2)",Achillea erba-rotta subsp. moschata,0.1943975317841221,0.23917500116638324
339,"poly(TP5_101, 2) + poly(TR5_71, 2) + poly(TLC_71, 2) + poly(TLC_51, 2) + poly(TLC_101, 2)",Achillea erba-rotta subsp. moschata,0.14083139939104883,0.14710833207288743
340,"poly(TP5_201, 2) + poly(HLI_151, 2) + poly(TP5_51, 2) + poly(TP5_101, 2) + poly(HLI_51, 2)",Achillea erba-rotta subsp. moschata,0.1621868564891269,0.16625930106553632
341,"poly(MDI_151, 2) + poly(SLP_201, 2) + poly(PLC_151, 2) + poly(VR3_101, 2) + poly(PLC_101, 2)",Achillea erba-rotta subsp. moschata,0.17499654617830884,0.19674424245172917
342,"poly(TWI_71, 2) + poly(TP5_101, 2) + poly(VR3_51, 2) + poly(SLP_71, 2) + poly(SLP_51, 2)",Achillea erba-rotta subsp. moschata,0.16426392998966244,0.17407081813986514
343,"poly(PLC_101, 2) + poly(TP5_71, 2) + poly(SLP_101, 2) + poly(TLC_151, 2) + poly(VR3_71, 2)",Achillea erba-rotta subsp. moschata,0.12586566853590575,0.13919129385615525
344,"poly(HLI_101, 2) + poly(TR5_101, 2) + poly(HLI_51, 2) + poly(VR3_71, 2) + poly(SLP_101, 2)",Achillea erba-rotta subsp. moschata,0.1741868167455487,0.18242497632558985
345,"poly(TP5_151, 2) + poly(TLC_101, 2) + poly(SLP_151, 2) + poly(TR5_51, 2) + poly(TLC_51, 2)",Achillea erba-rotta subsp. moschata,0.18377377352222923,0.18619171403217383
346,"poly(TR5_151, 2) + poly(MDI_101, 2) + poly(VR3_101, 2) + poly(HLI_201, 2) + poly(HLI_51, 2)",Achillea erba-rotta subsp. moschata,0.19397982420662196,0.2110193103839525
347,"poly(TLC_51, 2) + poly(HLI_201, 2) + poly(VR3_71, 2) + poly(PLC_201, 2) + poly(TR5_51, 2)",Achillea erba-rotta subsp. moschata,0.12874878813877177,0.13784604832119762
