index,formulas,species,rsq,rsq_full
1,"poly(HLI_151, 2) + poly(TWI_151, 2) + poly(HLI_51, 2) + poly(TR5_151, 2) + poly(TLC_101, 2)",Achillea erba-rotta subsp. moschata,0.21406685950633486,0.22302485354142443
2,"poly(TLC_51, 2) + poly(PLC_201, 2) + poly(MDI_51, 2) + poly(VR3_101, 2) + poly(TR5_71, 2)",Achillea erba-rotta subsp. moschata,0.20234190189939993,0.22951464864469118
3,"poly(HLI_201, 2) + poly(PLC_71, 2) + poly(TWI_151, 2) + poly(TWI_51, 2) + poly(TWI_201, 2)",Achillea erba-rotta subsp. moschata,0.1747065805261644,0.18765505441854413
4,"poly(PLC_51, 2) + poly(HLI_101, 2) + poly(MDI_71, 2) + poly(TP5_201, 2) + poly(TWI_101, 2)",Achillea erba-rotta subsp. moschata,0.2790309572655756,0.28803779051466716
5,"poly(HLI_71, 2) + poly(VR3_101, 2) + poly(PLC_201, 2) + poly(PLC_51, 2) + poly(VR3_51, 2)",Achillea erba-rotta subsp. moschata,0.12443830915543785,0.13507366804845067
6,"poly(MDI_201, 2) + poly(PLC_151, 2) + poly(TWI_51, 2) + poly(HLI_101, 2) + poly(HLI_71, 2)",Achillea erba-rotta subsp. moschata,0.19303882139477657,0.22389221305638507
7,"poly(VR3_71, 2) + poly(SLP_151, 2) + poly(TR5_51, 2) + poly(TP5_101, 2) + poly(TWI_151, 2)",Achillea erba-rotta subsp. moschata,0.1701455987802406,0.18095030472973983
8,"poly(TR5_71, 2) + poly(TR5_151, 2) + poly(PLC_201, 2) + poly(PLC_71, 2) + poly(TWI_151, 2)",Achillea erba-rotta subsp. moschata,0.20026971392007054,0.2033016552783221
9,"poly(MDI_51, 2) + poly(TLC_151, 2) + poly(SLP_151, 2) + poly(HLI_101, 2) + poly(PLC_71, 2)",Achillea erba-rotta subsp. moschata,0.20856484137494158,0.2333651348978364
10,"poly(VR3_101, 2) + poly(MDI_151, 2) + poly(MDI_201, 2) + poly(PLC_71, 2) + poly(MDI_101, 2)",Achillea erba-rotta subsp. moschata,0.1006124052965226,0.168124008623051
11,"poly(TR5_151, 2) + poly(TLC_201, 2) + poly(SLP_51, 2) + poly(TWI_71, 2) + poly(PLC_71, 2)",Achillea erba-rotta subsp. moschata,0.2036719319136926,0.21381501786148804
12,"poly(HLI_71, 2) + poly(TP5_51, 2) + poly(SLP_51, 2) + poly(TP5_71, 2) + poly(HLI_201, 2)",Achillea erba-rotta subsp. moschata,0.12619503011806332,0.14059637963650173
13,"poly(TLC_151, 2) + poly(HLI_101, 2) + poly(TWI_71, 2) + poly(MDI_201, 2) + poly(PLC_101, 2)",Achillea erba-rotta subsp. moschata,0.19611419865816992,0.2313592756505195
14,"poly(MDI_151, 2) + poly(VR3_201, 2) + poly(PLC_51, 2) + poly(PLC_151, 2) + poly(SLP_51, 2)",Achillea erba-rotta subsp. moschata,0.15106908055429813,0.17711729188859815
15,"poly(TWI_71, 2) + poly(VR3_71, 2) + poly(TR5_151, 2) + poly(TWI_101, 2) + poly(HLI_201, 2)",Achillea erba-rotta subsp. moschata,0.20987283635080012,0.21632236611708155
16,"poly(TR5_101, 2) + poly(PLC_201, 2) + poly(VR3_101, 2) + poly(MDI_101, 2) + poly(SLP_201, 2)",Achillea erba-rotta subsp. moschata,0.19889433485078079,0.2140115497891334
17,"poly(TWI_201, 2) + poly(TR5_101, 2) + poly(TP5_201, 2) + poly(TWI_151, 2) + poly(VR3_71, 2)",Achillea erba-rotta subsp. moschata,0.23432937192422865,0.23980554142778987
18,"poly(VR3_71, 2) + poly(SLP_51, 2) + poly(HLI_51, 2) + poly(TR5_71, 2) + poly(MDI_51, 2)",Achillea erba-rotta subsp. moschata,0.17276224797088835,0.2164734698776387
19,"poly(VR3_71, 2) + poly(HLI_101, 2) + poly(HLI_201, 2) + poly(SLP_101, 2) + poly(VR3_151, 2)",Achillea erba-rotta subsp. moschata,0.15167373872461898,0.1607866395040849
20,"poly(TWI_101, 2) + poly(VR3_101, 2) + poly(HLI_71, 2) + poly(TR5_151, 2) + poly(TP5_151, 2)",Achillea erba-rotta subsp. moschata,0.24734177696321835,0.25318503333993003
21,"poly(TR5_101, 2) + poly(HLI_101, 2) + poly(VR3_71, 2) + poly(SLP_51, 2) + poly(TLC_51, 2)",Achillea erba-rotta subsp. moschata,0.14826521847994456,0.1622540275229517
22,"poly(TWI_101, 2) + poly(MDI_151, 2) + poly(TLC_151, 2) + poly(MDI_201, 2) + poly(TP5_201, 2)",Achillea erba-rotta subsp. moschata,0.25754063100776015,0.2648747838997533
23,"poly(TP5_151, 2) + poly(TP5_101, 2) + poly(MDI_101, 2) + poly(TWI_151, 2) + poly(TR5_151, 2)",Achillea erba-rotta subsp. moschata,0.25464094518895886,0.26713239469148253
24,"poly(TWI_151, 2) + poly(SLP_151, 2) + poly(MDI_101, 2) + poly(TLC_101, 2) + poly(TR5_151, 2)",Achillea erba-rotta subsp. moschata,0.24298066974421173,0.25147773644577276
25,"poly(MDI_71, 2) + poly(TP5_151, 2) + poly(TLC_151, 2) + poly(TLC_201, 2) + poly(MDI_101, 2)",Achillea erba-rotta subsp. moschata,0.21483290228793994,0.2406935142101957
26,"poly(TP5_101, 2) + poly(TR5_51, 2) + poly(MDI_101, 2) + poly(VR3_51, 2) + poly(MDI_71, 2)",Achillea erba-rotta subsp. moschata,0.1875626607473484,0.22393542496524765
27,"poly(HLI_201, 2) + poly(MDI_151, 2) + poly(TWI_201, 2) + poly(SLP_151, 2) + poly(SLP_51, 2)",Achillea erba-rotta subsp. moschata,0.1879037984014904,0.20740890811961687
28,"poly(SLP_71, 2) + poly(TR5_71, 2) + poly(VR3_51, 2) + poly(TR5_151, 2) + poly(PLC_151, 2)",Achillea erba-rotta subsp. moschata,0.17942001360983828,0.1809048496548331
29,"poly(HLI_201, 2) + poly(VR3_151, 2) + poly(TP5_51, 2) + poly(HLI_71, 2) + poly(TLC_51, 2)",Achillea erba-rotta subsp. moschata,0.11323931631596451,0.124759377445958
30,"poly(MDI_201, 2) + poly(PLC_101, 2) + poly(PLC_71, 2) + poly(VR3_201, 2) + poly(VR3_71, 2)",Achillea erba-rotta subsp. moschata,0.10596814022754242,0.1654238013073458
31,"poly(VR3_201, 2) + poly(PLC_51, 2) + poly(TWI_201, 2) + poly(TP5_51, 2) + poly(TP5_71, 2)",Achillea erba-rotta subsp. moschata,0.15792958120351497,0.16789590083567218
32,"poly(MDI_51, 2) + poly(PLC_51, 2) + poly(SLP_201, 2) + poly(VR3_51, 2) + poly(MDI_151, 2)",Achillea erba-rotta subsp. moschata,0.181019017588803,0.21326608832969296
33,"poly(VR3_71, 2) + poly(MDI_101, 2) + poly(TLC_71, 2) + poly(MDI_151, 2) + poly(TWI_201, 2)",Achillea erba-rotta subsp. moschata,0.1982108942786609,0.21377214448637472
34,"poly(TP5_151, 2) + poly(TR5_101, 2) + poly(MDI_151, 2) + poly(MDI_201, 2) + poly(MDI_101, 2)",Achillea erba-rotta subsp. moschata,0.20853130312340018,0.22578795728190848
35,"poly(MDI_201, 2) + poly(MDI_51, 2) + poly(MDI_101, 2) + poly(HLI_51, 2) + poly(MDI_71, 2)",Achillea erba-rotta subsp. moschata,0.11298594373185256,0.19309310927498957
36,"poly(TLC_51, 2) + poly(TR5_201, 2) + poly(TWI_51, 2) + poly(TLC_201, 2) + poly(TLC_101, 2)",Achillea erba-rotta subsp. moschata,0.1723373624429999,0.18036676432609078
37,"poly(TLC_151, 2) + poly(HLI_101, 2) + poly(TWI_201, 2) + poly(TWI_51, 2) + poly(VR3_51, 2)",Achillea erba-rotta subsp. moschata,0.16903454241062132,0.18477395665432028
38,"poly(TR5_101, 2) + poly(HLI_201, 2) + poly(TWI_71, 2) + poly(SLP_101, 2) + poly(PLC_71, 2)",Achillea erba-rotta subsp. moschata,0.17332641366151125,0.18635603707507165
39,"poly(VR3_51, 2) + poly(SLP_151, 2) + poly(MDI_101, 2) + poly(TWI_201, 2) + poly(PLC_151, 2)",Achillea erba-rotta subsp. moschata,0.2002432827725812,0.2160245464857279
40,"poly(VR3_151, 2) + poly(SLP_101, 2) + poly(TP5_71, 2) + poly(HLI_71, 2) + poly(TP5_201, 2)",Achillea erba-rotta subsp. moschata,0.22812082047465954,0.23147400906906423
41,"poly(TWI_201, 2) + poly(TR5_201, 2) + poly(HLI_201, 2) + poly(TR5_71, 2) + poly(MDI_101, 2)",Achillea erba-rotta subsp. moschata,0.2077878331660683,0.2176836093356712
42,"poly(TWI_71, 2) + poly(HLI_51, 2) + poly(TLC_201, 2) + poly(MDI_201, 2) + poly(TWI_51, 2)",Achillea erba-rotta subsp. moschata,0.24646441397989016,0.26296296767921135
43,"poly(VR3_151, 2) + poly(TWI_201, 2) + poly(HLI_151, 2) + poly(TLC_51, 2) + poly(HLI_71, 2)",Achillea erba-rotta subsp. moschata,0.18460601884152017,0.18669453781159862
44,"poly(SLP_71, 2) + poly(VR3_101, 2) + poly(TR5_101, 2) + poly(VR3_201, 2) + poly(HLI_201, 2)",Achillea erba-rotta subsp. moschata,0.15249168851602513,0.16039738861878194
45,"poly(TWI_71, 2) + poly(PLC_51, 2) + poly(TR5_71, 2) + poly(TWI_151, 2) + poly(SLP_151, 2)",Achillea erba-rotta subsp. moschata,0.13780358259223413,0.15186538469537614
46,"poly(PLC_151, 2) + poly(HLI_51, 2) + poly(MDI_51, 2) + poly(VR3_51, 2) + poly(SLP_201, 2)",Achillea erba-rotta subsp. moschata,0.1966467901944724,0.22165070389857322
47,"poly(TP5_71, 2) + poly(PLC_201, 2) + poly(SLP_201, 2) + poly(HLI_51, 2) + poly(TP5_51, 2)",Achillea erba-rotta subsp. moschata,0.16672287707850342,0.1743947178314338
48,"poly(HLI_201, 2) + poly(VR3_71, 2) + poly(TLC_201, 2) + poly(MDI_151, 2) + poly(TWI_71, 2)",Achillea erba-rotta subsp. moschata,0.19777273538256357,0.21904338443494875
49,"poly(TR5_51, 2) + poly(TWI_71, 2) + poly(SLP_151, 2) + poly(TLC_201, 2) + poly(TR5_71, 2)",Achillea erba-rotta subsp. moschata,0.1634787956603312,0.17400137502810564
50,"poly(PLC_51, 2) + poly(TR5_51, 2) + poly(VR3_151, 2) + poly(HLI_101, 2) + poly(MDI_101, 2)",Achillea erba-rotta subsp. moschata,0.15581682158146615,0.19045901328470383
51,"poly(TWI_151, 2) + poly(SLP_151, 2) + poly(TP5_151, 2) + poly(TWI_201, 2) + poly(VR3_101, 2)",Achillea erba-rotta subsp. moschata,0.22915275080304864,0.23425047350444672
52,"poly(SLP_101, 2) + poly(SLP_151, 2) + poly(TLC_151, 2) + poly(HLI_201, 2) + poly(PLC_151, 2)",Achillea erba-rotta subsp. moschata,0.152727039367741,0.1656613984183144
53,"poly(MDI_51, 2) + poly(TWI_201, 2) + poly(HLI_101, 2) + poly(TWI_71, 2) + poly(MDI_101, 2)",Achillea erba-rotta subsp. moschata,0.21480023264154846,0.23640940789786358
54,"poly(TR5_71, 2) + poly(TR5_51, 2) + poly(MDI_71, 2) + poly(TP5_201, 2) + poly(SLP_101, 2)",Achillea erba-rotta subsp. moschata,0.24740143428459715,0.2667779199739575
55,"poly(TP5_51, 2) + poly(TR5_201, 2) + poly(HLI_51, 2) + poly(PLC_71, 2) + poly(TP5_151, 2)",Achillea erba-rotta subsp. moschata,0.18030721503374914,0.1835702664318255
56,"poly(TR5_101, 2) + poly(TR5_71, 2) + poly(TR5_201, 2) + poly(VR3_71, 2) + poly(TWI_101, 2)",Achillea erba-rotta subsp. moschata,0.1985935522013157,0.20577651427182397
57,"poly(SLP_71, 2) + poly(TWI_51, 2) + poly(PLC_51, 2) + poly(TWI_201, 2) + poly(SLP_151, 2)",Achillea erba-rotta subsp. moschata,0.15495535635381275,0.16642114024672272
58,"poly(SLP_151, 2) + poly(TP5_151, 2) + poly(TLC_71, 2) + poly(HLI_71, 2) + poly(VR3_71, 2)",Achillea erba-rotta subsp. moschata,0.19428800433682325,0.1993269096587328
59,"poly(HLI_101, 2) + poly(TLC_201, 2) + poly(TWI_151, 2) + poly(VR3_101, 2) + poly(TLC_51, 2)",Achillea erba-rotta subsp. moschata,0.16563765320040225,0.1882716675004127
60,"poly(SLP_51, 2) + poly(HLI_71, 2) + poly(TWI_71, 2) + poly(TP5_51, 2) + poly(TR5_71, 2)",Achillea erba-rotta subsp. moschata,0.16092949790476374,0.18110434908799666
61,"poly(PLC_71, 2) + poly(MDI_71, 2) + poly(TLC_101, 2) + poly(VR3_71, 2) + poly(VR3_51, 2)",Achillea erba-rotta subsp. moschata,0.14063068473012486,0.2009845892503298
62,"poly(TP5_101, 2) + poly(TLC_71, 2) + poly(VR3_101, 2) + poly(HLI_201, 2) + poly(VR3_71, 2)",Achillea erba-rotta subsp. moschata,0.1207728272196168,0.12799125419324398
63,"poly(HLI_101, 2) + poly(VR3_71, 2) + poly(SLP_71, 2) + poly(HLI_201, 2) + poly(TLC_51, 2)",Achillea erba-rotta subsp. moschata,0.12166694343419293,0.14076843358588842
64,"poly(HLI_151, 2) + poly(TP5_71, 2) + poly(HLI_201, 2) + poly(HLI_51, 2) + poly(TLC_51, 2)",Achillea erba-rotta subsp. moschata,0.11050996765296062,0.12442642465672293
65,"poly(TP5_201, 2) + poly(TR5_201, 2) + poly(TLC_151, 2) + poly(TR5_51, 2) + poly(HLI_71, 2)",Achillea erba-rotta subsp. moschata,0.2077590416029993,0.20971172121399861
66,"poly(VR3_201, 2) + poly(TWI_151, 2) + poly(HLI_151, 2) + poly(TP5_51, 2) + poly(TP5_151, 2)",Achillea erba-rotta subsp. moschata,0.1921110719836442,0.2003614509601418
67,"poly(VR3_101, 2) + poly(SLP_201, 2) + poly(TR5_101, 2) + poly(PLC_151, 2) + poly(MDI_71, 2)",Achillea erba-rotta subsp. moschata,0.19616975094377087,0.2246439568163977
68,"poly(VR3_151, 2) + poly(HLI_201, 2) + poly(VR3_201, 2) + poly(SLP_151, 2) + poly(MDI_71, 2)",Achillea erba-rotta subsp. moschata,0.18798183567121662,0.23364930111213777
69,"poly(TR5_71, 2) + poly(SLP_71, 2) + poly(TP5_71, 2) + poly(HLI_71, 2) + poly(TWI_201, 2)",Achillea erba-rotta subsp. moschata,0.1631675051923399,0.17308768780309858
