index,formulas,species,rsq,rsq_full
100,"poly(MDI_19, 2) + poly(TWI_7, 2) + poly(TLC_19, 2) + poly(PLC_15, 2) + poly(TLC_7, 2)",Achillea erba-rotta subsp. moschata,0.1363609224157395,0.19960000786982013
101,"poly(MDI_15, 2) + poly(TR5_1, 2) + poly(SLP_3, 2) + poly(VR3_15, 2) + poly(TR5_19, 2)",Achillea erba-rotta subsp. moschata,0.14951090672159772,0.19942912137953261
102,"poly(TLC_7, 2) + poly(TR5_7, 2) + poly(SLP_19, 2) + poly(MDI_7, 2) + poly(SLP_1, 2)",Achillea erba-rotta subsp. moschata,0.12622598688003372,0.179615215003746
103,"poly(MDI_7, 2) + poly(VR3_15, 2) + poly(TLC_7, 2) + poly(TLC_19, 2) + poly(TLC_15, 2)",Achillea erba-rotta subsp. moschata,0.10799826849906347,0.17451370787833909
104,"poly(PLC_7, 2) + poly(HLI_7, 2) + poly(TR5_15, 2) + poly(VR3_7, 2) + poly(TLC_15, 2)",Achillea erba-rotta subsp. moschata,0.10831826008418055,0.13468292873266952
105,"poly(SLP_3, 2) + poly(TR5_15, 2) + poly(SLP_1, 2) + poly(SLP_7, 2) + poly(TR5_7, 2)",Achillea erba-rotta subsp. moschata,0.10095633378059587,0.1226991105391656
106,"poly(HLI_19, 2) + poly(TLC_15, 2) + poly(TLC_3, 2) + poly(TWI_1, 2) + poly(TLC_19, 2)",Achillea erba-rotta subsp. moschata,0.07646386951649053,0.10120619845709766
107,"poly(VR3_7, 2) + poly(TR5_15, 2) + poly(TR5_19, 2) + poly(SLP_7, 2) + poly(HLI_7, 2)",Achillea erba-rotta subsp. moschata,0.10382410246044693,0.12972334606340685
108,"poly(VR3_3, 2) + poly(SLP_1, 2) + poly(TWI_15, 2) + poly(TP5_15, 2) + poly(TP5_3, 2)",Achillea erba-rotta subsp. moschata,0.09067151023755537,0.11807043972737252
109,"poly(VR3_19, 2) + poly(MDI_7, 2) + poly(TLC_3, 2) + poly(TLC_19, 2) + poly(TLC_1, 2)",Achillea erba-rotta subsp. moschata,0.09745113545849426,0.16887395519528992
110,"poly(SLP_19, 2) + poly(TLC_15, 2) + poly(TWI_7, 2) + poly(VR3_1, 2) + poly(SLP_1, 2)",Achillea erba-rotta subsp. moschata,0.10849975717504501,0.12924825629079184
111,"poly(PLC_15, 2) + poly(SLP_19, 2) + poly(SLP_15, 2) + poly(TLC_19, 2) + poly(HLI_19, 2)",Achillea erba-rotta subsp. moschata,0.10781201972909149,0.1320879385210051
112,"poly(MDI_19, 2) + poly(VR3_15, 2) + poly(VR3_1, 2) + poly(MDI_1, 2) + poly(TR5_3, 2)",Achillea erba-rotta subsp. moschata,0.11060856730145818,0.1713009216498873
113,"poly(TLC_1, 2) + poly(TP5_15, 2) + poly(TR5_19, 2) + poly(MDI_15, 2) + poly(PLC_15, 2)",Achillea erba-rotta subsp. moschata,0.13797563915668631,0.18363247107011715
114,"poly(TR5_3, 2) + poly(VR3_19, 2) + poly(MDI_1, 2) + poly(TR5_7, 2) + poly(PLC_1, 2)",Achillea erba-rotta subsp. moschata,0.1083004520118519,0.14911462179226276
115,"poly(MDI_3, 2) + poly(VR3_7, 2) + poly(TR5_3, 2) + poly(PLC_3, 2) + poly(TLC_19, 2)",Achillea erba-rotta subsp. moschata,0.0973096070168169,0.14189435419623375
116,"poly(TLC_7, 2) + poly(TR5_1, 2) + poly(HLI_19, 2) + poly(TWI_1, 2) + poly(VR3_3, 2)",Achillea erba-rotta subsp. moschata,0.09365538242598592,0.11999083506600294
117,"poly(HLI_7, 2) + poly(TP5_19, 2) + poly(PLC_1, 2) + poly(PLC_15, 2) + poly(PLC_7, 2)",Achillea erba-rotta subsp. moschata,0.07085464749888293,0.09754455815481855
118,"poly(SLP_19, 2) + poly(PLC_1, 2) + poly(VR3_7, 2) + poly(TR5_7, 2) + poly(TLC_19, 2)",Achillea erba-rotta subsp. moschata,0.0937393754012249,0.11651828349608062
119,"poly(TWI_19, 2) + poly(MDI_3, 2) + poly(MDI_7, 2) + poly(TWI_3, 2) + poly(TLC_1, 2)",Achillea erba-rotta subsp. moschata,0.12919266255047523,0.1878363563501213
120,"poly(TLC_1, 2) + poly(HLI_7, 2) + poly(TWI_7, 2) + poly(TLC_7, 2) + poly(TWI_1, 2)",Achillea erba-rotta subsp. moschata,0.07685750394966395,0.10551943347038717
121,"poly(TP5_7, 2) + poly(PLC_3, 2) + poly(MDI_3, 2) + poly(HLI_15, 2) + poly(MDI_15, 2)",Achillea erba-rotta subsp. moschata,0.11062189681952306,0.17637930285803138
122,"poly(TWI_19, 2) + poly(MDI_15, 2) + poly(VR3_1, 2) + poly(TR5_15, 2) + poly(SLP_15, 2)",Achillea erba-rotta subsp. moschata,0.15517826281760894,0.20300962121750932
123,"poly(TR5_1, 2) + poly(PLC_19, 2) + poly(PLC_15, 2) + poly(HLI_7, 2) + poly(TWI_3, 2)",Achillea erba-rotta subsp. moschata,0.07825299577060207,0.09916789691353423
124,"poly(HLI_1, 2) + poly(TWI_15, 2) + poly(VR3_3, 2) + poly(TP5_3, 2) + poly(HLI_19, 2)",Achillea erba-rotta subsp. moschata,0.09027528356510628,0.11776224205201458
125,"poly(TP5_19, 2) + poly(VR3_3, 2) + poly(MDI_7, 2) + poly(TLC_15, 2) + poly(MDI_15, 2)",Achillea erba-rotta subsp. moschata,0.0979187878823573,0.17106499666023123
126,"poly(TR5_15, 2) + poly(VR3_3, 2) + poly(TP5_3, 2) + poly(TP5_1, 2) + poly(TP5_15, 2)",Achillea erba-rotta subsp. moschata,0.09828873885175127,0.12132977796394129
127,"poly(HLI_7, 2) + poly(TWI_7, 2) + poly(SLP_15, 2) + poly(MDI_15, 2) + poly(PLC_15, 2)",Achillea erba-rotta subsp. moschata,0.13733394300903368,0.188564773689763
128,"poly(HLI_15, 2) + poly(SLP_7, 2) + poly(VR3_15, 2) + poly(MDI_1, 2) + poly(TLC_19, 2)",Achillea erba-rotta subsp. moschata,0.09756787732825489,0.13729990805801418
129,"poly(TLC_1, 2) + poly(SLP_7, 2) + poly(HLI_3, 2) + poly(VR3_3, 2) + poly(TR5_15, 2)",Achillea erba-rotta subsp. moschata,0.0986930622674258,0.12458076882295654
130,"poly(HLI_7, 2) + poly(HLI_19, 2) + poly(PLC_1, 2) + poly(TWI_7, 2) + poly(TWI_15, 2)",Achillea erba-rotta subsp. moschata,0.08083764498435408,0.11013156218471654
131,"poly(TP5_1, 2) + poly(SLP_19, 2) + poly(VR3_7, 2) + poly(HLI_19, 2) + poly(TWI_3, 2)",Achillea erba-rotta subsp. moschata,0.09967472604533756,0.12551104006585223
132,"poly(VR3_7, 2) + poly(TR5_1, 2) + poly(TP5_3, 2) + poly(TR5_15, 2) + poly(TWI_7, 2)",Achillea erba-rotta subsp. moschata,0.11740554415148463,0.1375234525561998
133,"poly(TWI_7, 2) + poly(HLI_15, 2) + poly(SLP_3, 2) + poly(VR3_7, 2) + poly(VR3_1, 2)",Achillea erba-rotta subsp. moschata,0.08253959506633979,0.11084677215350458
134,"poly(PLC_3, 2) + poly(VR3_3, 2) + poly(VR3_15, 2) + poly(SLP_15, 2) + poly(TWI_7, 2)",Achillea erba-rotta subsp. moschata,0.09497289964898825,0.11818985584753594
135,"poly(HLI_1, 2) + poly(MDI_1, 2) + poly(TLC_1, 2) + poly(SLP_19, 2) + poly(TP5_1, 2)",Achillea erba-rotta subsp. moschata,0.10070318935562506,0.1419411264517505
136,"poly(MDI_15, 2) + poly(TR5_19, 2) + poly(TLC_1, 2) + poly(TWI_3, 2) + poly(TR5_15, 2)",Achillea erba-rotta subsp. moschata,0.1377484636172185,0.18623130103882612
137,"poly(TR5_15, 2) + poly(MDI_7, 2) + poly(TWI_7, 2) + poly(PLC_19, 2) + poly(TWI_15, 2)",Achillea erba-rotta subsp. moschata,0.15924849994975887,0.19862045114470372
138,"poly(MDI_19, 2) + poly(TLC_3, 2) + poly(PLC_1, 2) + poly(TR5_3, 2) + poly(TP5_1, 2)",Achillea erba-rotta subsp. moschata,0.10721214779064492,0.17713130477618944
139,"poly(PLC_19, 2) + poly(SLP_19, 2) + poly(TWI_1, 2) + poly(PLC_7, 2) + poly(TLC_7, 2)",Achillea erba-rotta subsp. moschata,0.11576103893468592,0.13190549153394804
140,"poly(TP5_3, 2) + poly(MDI_15, 2) + poly(SLP_3, 2) + poly(VR3_7, 2) + poly(HLI_7, 2)",Achillea erba-rotta subsp. moschata,0.11353520842482534,0.18569050360025963
141,"poly(PLC_15, 2) + poly(TLC_19, 2) + poly(HLI_3, 2) + poly(PLC_19, 2) + poly(SLP_7, 2)",Achillea erba-rotta subsp. moschata,0.0823947803312628,0.10662717057023574
142,"poly(VR3_19, 2) + poly(MDI_7, 2) + poly(VR3_1, 2) + poly(PLC_1, 2) + poly(PLC_15, 2)",Achillea erba-rotta subsp. moschata,0.09611686874206293,0.16340417518203343
143,"poly(MDI_1, 2) + poly(TWI_19, 2) + poly(HLI_1, 2) + poly(PLC_3, 2) + poly(TLC_3, 2)",Achillea erba-rotta subsp. moschata,0.10408920687019474,0.15080173597676239
