index,formulas,species,rsq,rsq_full
100,"poly(MDI_201, 2) + poly(TWI_101, 2) + poly(TLC_201, 2) + poly(PLC_151, 2) + poly(TLC_101, 2)",Achillea erba-rotta subsp. moschata,0.20870197599015516,0.23299745386263093
101,"poly(MDI_151, 2) + poly(TR5_51, 2) + poly(SLP_71, 2) + poly(VR3_151, 2) + poly(TR5_201, 2)",Achillea erba-rotta subsp. moschata,0.17030282286162135,0.1866867622483751
102,"poly(TLC_101, 2) + poly(TR5_101, 2) + poly(SLP_201, 2) + poly(MDI_101, 2) + poly(SLP_51, 2)",Achillea erba-rotta subsp. moschata,0.18299631561133767,0.2042926238681756
103,"poly(MDI_101, 2) + poly(VR3_151, 2) + poly(TLC_101, 2) + poly(TLC_201, 2) + poly(TLC_151, 2)",Achillea erba-rotta subsp. moschata,0.17344772955345855,0.20178748403384084
104,"poly(PLC_101, 2) + poly(HLI_101, 2) + poly(TR5_151, 2) + poly(VR3_101, 2) + poly(TLC_151, 2)",Achillea erba-rotta subsp. moschata,0.17861034596935987,0.1872223462179058
105,"poly(SLP_71, 2) + poly(TR5_151, 2) + poly(SLP_51, 2) + poly(SLP_101, 2) + poly(TR5_101, 2)",Achillea erba-rotta subsp. moschata,0.18418870882139304,0.1881259100966718
106,"poly(HLI_201, 2) + poly(TLC_151, 2) + poly(TLC_71, 2) + poly(TWI_51, 2) + poly(TLC_201, 2)",Achillea erba-rotta subsp. moschata,0.14683504783891843,0.16160419108644364
107,"poly(VR3_101, 2) + poly(TR5_151, 2) + poly(TR5_201, 2) + poly(SLP_101, 2) + poly(HLI_101, 2)",Achillea erba-rotta subsp. moschata,0.1749528803403989,0.18663052813644554
108,"poly(VR3_71, 2) + poly(SLP_51, 2) + poly(TWI_151, 2) + poly(TP5_151, 2) + poly(TP5_71, 2)",Achillea erba-rotta subsp. moschata,0.19061488855163145,0.20272678027219238
109,"poly(VR3_201, 2) + poly(MDI_101, 2) + poly(TLC_71, 2) + poly(TLC_201, 2) + poly(TLC_51, 2)",Achillea erba-rotta subsp. moschata,0.1576346337189295,0.19672214661566023
110,"poly(SLP_201, 2) + poly(TLC_151, 2) + poly(TWI_101, 2) + poly(VR3_51, 2) + poly(SLP_51, 2)",Achillea erba-rotta subsp. moschata,0.1557519380214769,0.16737541578324933
111,"poly(PLC_151, 2) + poly(SLP_201, 2) + poly(SLP_151, 2) + poly(TLC_201, 2) + poly(HLI_201, 2)",Achillea erba-rotta subsp. moschata,0.16071505813496767,0.17416985461882328
112,"poly(MDI_201, 2) + poly(VR3_151, 2) + poly(VR3_51, 2) + poly(MDI_51, 2) + poly(TR5_71, 2)",Achillea erba-rotta subsp. moschata,0.17328687345892113,0.21424571839495954
113,"poly(TLC_51, 2) + poly(TP5_151, 2) + poly(TR5_201, 2) + poly(MDI_151, 2) + poly(PLC_151, 2)",Achillea erba-rotta subsp. moschata,0.20815671668188174,0.21668192143745846
114,"poly(TR5_71, 2) + poly(VR3_201, 2) + poly(MDI_51, 2) + poly(TR5_101, 2) + poly(PLC_51, 2)",Achillea erba-rotta subsp. moschata,0.19392949232834966,0.22510704597232156
115,"poly(MDI_71, 2) + poly(VR3_101, 2) + poly(TR5_71, 2) + poly(PLC_71, 2) + poly(TLC_201, 2)",Achillea erba-rotta subsp. moschata,0.21017882832264756,0.24135344352384502
116,"poly(TLC_101, 2) + poly(TR5_51, 2) + poly(HLI_201, 2) + poly(TWI_51, 2) + poly(VR3_71, 2)",Achillea erba-rotta subsp. moschata,0.14529940686287213,0.16161752603199875
117,"poly(HLI_101, 2) + poly(TP5_201, 2) + poly(PLC_51, 2) + poly(PLC_151, 2) + poly(PLC_101, 2)",Achillea erba-rotta subsp. moschata,0.13963514892116158,0.14278042527693835
118,"poly(SLP_201, 2) + poly(PLC_51, 2) + poly(VR3_101, 2) + poly(TR5_101, 2) + poly(TLC_201, 2)",Achillea erba-rotta subsp. moschata,0.1648006966168729,0.1753918556818851
119,"poly(TWI_201, 2) + poly(MDI_71, 2) + poly(MDI_101, 2) + poly(TWI_71, 2) + poly(TLC_51, 2)",Achillea erba-rotta subsp. moschata,0.21242266132898457,0.2371702955737035
120,"poly(TLC_51, 2) + poly(HLI_101, 2) + poly(TWI_101, 2) + poly(TLC_101, 2) + poly(TWI_51, 2)",Achillea erba-rotta subsp. moschata,0.1597576429366535,0.17685285478190593
121,"poly(TP5_101, 2) + poly(PLC_71, 2) + poly(MDI_71, 2) + poly(HLI_151, 2) + poly(MDI_151, 2)",Achillea erba-rotta subsp. moschata,0.17936137606725322,0.2210438925500221
122,"poly(TWI_201, 2) + poly(MDI_151, 2) + poly(VR3_51, 2) + poly(TR5_151, 2) + poly(SLP_151, 2)",Achillea erba-rotta subsp. moschata,0.21412226062954476,0.21981753957534
