index,formulas,species,rsq,rsq_full
1,"poly(TP5_7, 2) + poly(PLC_301, 2) + poly(HLI_1, 2) + poly(PLC_51, 2) + poly(TR5_71, 2)",Achillea erba-rotta subsp. moschata,0.1805894832141418,0.1906301236446757
2,"poly(TR5_31, 2) + poly(TR5_1, 2) + poly(TP5_19, 2) + poly(HLI_25, 2) + poly(PLC_25, 2)",Achillea erba-rotta subsp. moschata,0.12303863289909744,0.14089028754878608
3,"poly(HLI_19, 2) + poly(TLC_25, 2) + poly(HLI_201, 2) + poly(TWI_201, 2) + poly(PLC_101, 2)",Achillea erba-rotta subsp. moschata,0.15019858465594016,0.16329048388471867
4,"poly(TP5_101, 2) + poly(SLP_201, 2) + poly(HLI_7, 2) + poly(TP5_25, 2) + poly(SLP_19, 2)",Achillea erba-rotta subsp. moschata,0.1582987521128525,0.17122674185231135
5,"poly(TP5_1, 2) + poly(VR3_7, 2) + poly(TLC_19, 2) + poly(TR5_1, 2) + poly(TP5_101, 2)",Achillea erba-rotta subsp. moschata,0.08479243697954908,0.10360474473266423
6,"poly(TLC_1, 2) + poly(HLI_101, 2) + poly(SLP_25, 2) + poly(TP5_301, 2) + poly(TLC_15, 2)",Achillea erba-rotta subsp. moschata,0.1553432363657321,0.15808817599808656
7,"poly(SLP_7, 2) + poly(TR5_19, 2) + poly(PLC_19, 2) + poly(TWI_1, 2) + poly(TWI_201, 2)",Achillea erba-rotta subsp. moschata,0.1578256679243235,0.16563215218568217
8,"poly(TWI_19, 2) + poly(SLP_301, 2) + poly(TLC_7, 2) + poly(TWI_31, 2) + poly(TR5_1, 2)",Achillea erba-rotta subsp. moschata,0.15492149966046187,0.17793353536829903
9,"poly(TLC_31, 2) + poly(TLC_1, 2) + poly(HLI_25, 2) + poly(VR3_301, 2) + poly(MDI_151, 2)",Achillea erba-rotta subsp. moschata,0.10982828307626902,0.17866592765265077
10,"poly(VR3_7, 2) + poly(HLI_71, 2) + poly(TP5_71, 2) + poly(VR3_51, 2) + poly(TP5_151, 2)",Achillea erba-rotta subsp. moschata,0.1357213886424119,0.14519693167374825
11,"poly(PLC_51, 2) + poly(TLC_15, 2) + poly(MDI_201, 2) + poly(MDI_7, 2) + poly(VR3_71, 2)",Achillea erba-rotta subsp. moschata,0.10928390133333576,0.18168144302673916
12,"poly(TP5_1, 2) + poly(TR5_201, 2) + poly(TR5_3, 2) + poly(TR5_301, 2) + poly(SLP_31, 2)",Achillea erba-rotta subsp. moschata,0.16552883862991996,0.16927728671275233
13,"poly(TR5_101, 2) + poly(HLI_7, 2) + poly(TLC_201, 2) + poly(TWI_101, 2) + poly(TP5_71, 2)",Achillea erba-rotta subsp. moschata,0.17767217860599016,0.1905816793373123
14,"poly(HLI_71, 2) + poly(TP5_51, 2) + poly(HLI_151, 2) + poly(SLP_15, 2) + poly(VR3_51, 2)",Achillea erba-rotta subsp. moschata,0.09923275165154055,0.1186407118661611
15,"poly(PLC_151, 2) + poly(VR3_31, 2) + poly(VR3_3, 2) + poly(PLC_51, 2) + poly(PLC_201, 2)",Achillea erba-rotta subsp. moschata,0.09299008333007674,0.09969321655730856
16,"poly(TWI_25, 2) + poly(TLC_31, 2) + poly(TLC_71, 2) + poly(MDI_3, 2) + poly(SLP_15, 2)",Achillea erba-rotta subsp. moschata,0.13980531140167507,0.1725454310694119
17,"poly(SLP_151, 2) + poly(TWI_301, 2) + poly(TWI_25, 2) + poly(TWI_7, 2) + poly(VR3_15, 2)",Achillea erba-rotta subsp. moschata,0.1339956675845425,0.14841219203491973
18,"poly(SLP_7, 2) + poly(TR5_3, 2) + poly(TLC_301, 2) + poly(PLC_25, 2) + poly(TLC_51, 2)",Achillea erba-rotta subsp. moschata,0.11235827260009346,0.12974936447903096
19,"poly(VR3_3, 2) + poly(TLC_3, 2) + poly(HLI_7, 2) + poly(HLI_19, 2) + poly(TR5_15, 2)",Achillea erba-rotta subsp. moschata,0.10337512231450363,0.12975785542224016
20,"poly(PLC_201, 2) + poly(TLC_151, 2) + poly(VR3_7, 2) + poly(HLI_3, 2) + poly(TWI_31, 2)",Achillea erba-rotta subsp. moschata,0.1390919735824404,0.14705323136259285
