index,formulas,species,rsq,rsq_full
1,"poly(HLI_15, 2) + poly(TWI_15, 2) + poly(HLI_1, 2) + poly(TR5_15, 2) + poly(TLC_7, 2)",Achillea erba-rotta subsp. moschata,0.11998580049965302,0.14421665192549993
2,"poly(TLC_1, 2) + poly(PLC_19, 2) + poly(MDI_1, 2) + poly(VR3_7, 2) + poly(TR5_3, 2)",Achillea erba-rotta subsp. moschata,0.09285394787617518,0.1356238083331459
3,"poly(HLI_19, 2) + poly(PLC_3, 2) + poly(TWI_15, 2) + poly(TWI_1, 2) + poly(TWI_19, 2)",Achillea erba-rotta subsp. moschata,0.08798172466333376,0.11359131182595772
4,"poly(PLC_1, 2) + poly(HLI_7, 2) + poly(MDI_3, 2) + poly(TP5_19, 2) + poly(TWI_7, 2)",Achillea erba-rotta subsp. moschata,0.10291417733976294,0.14931743046259038
5,"poly(HLI_3, 2) + poly(VR3_7, 2) + poly(PLC_19, 2) + poly(PLC_1, 2) + poly(VR3_1, 2)",Achillea erba-rotta subsp. moschata,0.04523885550930962,0.07518010568429612
6,"poly(MDI_19, 2) + poly(PLC_15, 2) + poly(TWI_1, 2) + poly(HLI_7, 2) + poly(HLI_3, 2)",Achillea erba-rotta subsp. moschata,0.1281973624905255,0.1980816687754987
7,"poly(VR3_3, 2) + poly(SLP_15, 2) + poly(TR5_1, 2) + poly(TP5_7, 2) + poly(TWI_15, 2)",Achillea erba-rotta subsp. moschata,0.10690888243044006,0.1287746138450221
8,"poly(TR5_3, 2) + poly(TR5_15, 2) + poly(PLC_19, 2) + poly(PLC_3, 2) + poly(TWI_15, 2)",Achillea erba-rotta subsp. moschata,0.11983673612746637,0.13767152503268754
9,"poly(MDI_1, 2) + poly(TLC_15, 2) + poly(SLP_15, 2) + poly(HLI_7, 2) + poly(PLC_3, 2)",Achillea erba-rotta subsp. moschata,0.112712405015987,0.14727998349325333
10,"poly(VR3_7, 2) + poly(MDI_15, 2) + poly(MDI_19, 2) + poly(PLC_3, 2) + poly(MDI_7, 2)",Achillea erba-rotta subsp. moschata,0.1042783940122558,0.18325068670517353
11,"poly(TR5_15, 2) + poly(TLC_19, 2) + poly(SLP_1, 2) + poly(TWI_3, 2) + poly(PLC_3, 2)",Achillea erba-rotta subsp. moschata,0.10909267259575184,0.12848109716936773
12,"poly(HLI_3, 2) + poly(TP5_1, 2) + poly(SLP_1, 2) + poly(TP5_3, 2) + poly(HLI_19, 2)",Achillea erba-rotta subsp. moschata,0.053828130039912936,0.08386577446298815
13,"poly(TLC_15, 2) + poly(HLI_7, 2) + poly(TWI_3, 2) + poly(MDI_19, 2) + poly(PLC_7, 2)",Achillea erba-rotta subsp. moschata,0.12403847619887809,0.1913517107710292
14,"poly(MDI_15, 2) + poly(VR3_19, 2) + poly(PLC_1, 2) + poly(PLC_15, 2) + poly(SLP_1, 2)",Achillea erba-rotta subsp. moschata,0.109345041860066,0.17519847074000372
15,"poly(TWI_3, 2) + poly(VR3_3, 2) + poly(TR5_15, 2) + poly(TWI_7, 2) + poly(HLI_19, 2)",Achillea erba-rotta subsp. moschata,0.11367441953207125,0.13762483205486997
16,"poly(TR5_7, 2) + poly(PLC_19, 2) + poly(VR3_7, 2) + poly(MDI_7, 2) + poly(SLP_19, 2)",Achillea erba-rotta subsp. moschata,0.138467762551584,0.18564076965563003
17,"poly(TWI_19, 2) + poly(TR5_7, 2) + poly(TP5_19, 2) + poly(TWI_15, 2) + poly(VR3_3, 2)",Achillea erba-rotta subsp. moschata,0.10110175866155346,0.12377379704140035
18,"poly(VR3_3, 2) + poly(SLP_1, 2) + poly(HLI_1, 2) + poly(TR5_3, 2) + poly(MDI_1, 2)",Achillea erba-rotta subsp. moschata,0.10621138991138457,0.16342105664458328
19,"poly(VR3_3, 2) + poly(HLI_7, 2) + poly(HLI_19, 2) + poly(SLP_7, 2) + poly(VR3_15, 2)",Achillea erba-rotta subsp. moschata,0.07467343297519002,0.1013426268683606
20,"poly(TWI_7, 2) + poly(VR3_7, 2) + poly(HLI_3, 2) + poly(TR5_15, 2) + poly(TP5_15, 2)",Achillea erba-rotta subsp. moschata,0.10753532562246437,0.1327421819560709
21,"poly(TR5_7, 2) + poly(HLI_7, 2) + poly(VR3_3, 2) + poly(SLP_1, 2) + poly(TLC_1, 2)",Achillea erba-rotta subsp. moschata,0.09174132279713476,0.11871424537291275
22,"poly(TWI_7, 2) + poly(MDI_15, 2) + poly(TLC_15, 2) + poly(MDI_19, 2) + poly(TP5_19, 2)",Achillea erba-rotta subsp. moschata,0.12646067246554749,0.1897257150213194
23,"poly(TP5_15, 2) + poly(TP5_7, 2) + poly(MDI_7, 2) + poly(TWI_15, 2) + poly(TR5_15, 2)",Achillea erba-rotta subsp. moschata,0.14792088418994886,0.1876886106443384
24,"poly(TWI_15, 2) + poly(SLP_15, 2) + poly(MDI_7, 2) + poly(TLC_7, 2) + poly(TR5_15, 2)",Achillea erba-rotta subsp. moschata,0.16447787174378314,0.20682741935051419
25,"poly(MDI_3, 2) + poly(TP5_15, 2) + poly(TLC_15, 2) + poly(TLC_19, 2) + poly(MDI_7, 2)",Achillea erba-rotta subsp. moschata,0.1140684670443084,0.177899508991046
26,"poly(TP5_7, 2) + poly(TR5_1, 2) + poly(MDI_7, 2) + poly(VR3_1, 2) + poly(MDI_3, 2)",Achillea erba-rotta subsp. moschata,0.10739476196557507,0.16351119144032178
27,"poly(HLI_19, 2) + poly(MDI_15, 2) + poly(TWI_19, 2) + poly(SLP_15, 2) + poly(SLP_1, 2)",Achillea erba-rotta subsp. moschata,0.13323376524465846,0.19267281461289987
28,"poly(SLP_3, 2) + poly(TR5_3, 2) + poly(VR3_1, 2) + poly(TR5_15, 2) + poly(PLC_15, 2)",Achillea erba-rotta subsp. moschata,0.10390503088589076,0.12434690441805629
29,"poly(HLI_19, 2) + poly(VR3_15, 2) + poly(TP5_1, 2) + poly(HLI_3, 2) + poly(TLC_1, 2)",Achillea erba-rotta subsp. moschata,0.0544134351405644,0.08277672912407152
30,"poly(MDI_19, 2) + poly(PLC_7, 2) + poly(PLC_3, 2) + poly(VR3_19, 2) + poly(VR3_3, 2)",Achillea erba-rotta subsp. moschata,0.10059085125341927,0.18206585021633215
31,"poly(VR3_19, 2) + poly(PLC_1, 2) + poly(TWI_19, 2) + poly(TP5_1, 2) + poly(TP5_3, 2)",Achillea erba-rotta subsp. moschata,0.0703374537243453,0.09980724963228682
32,"poly(MDI_1, 2) + poly(PLC_1, 2) + poly(SLP_19, 2) + poly(VR3_1, 2) + poly(MDI_15, 2)",Achillea erba-rotta subsp. moschata,0.10921992543643921,0.16813842887353558
33,"poly(VR3_3, 2) + poly(MDI_7, 2) + poly(TLC_3, 2) + poly(MDI_15, 2) + poly(TWI_19, 2)",Achillea erba-rotta subsp. moschata,0.13437922609259034,0.19310594085792
34,"poly(TP5_15, 2) + poly(TR5_7, 2) + poly(MDI_15, 2) + poly(MDI_19, 2) + poly(MDI_7, 2)",Achillea erba-rotta subsp. moschata,0.12088916173873132,0.1764164963949083
35,"poly(MDI_19, 2) + poly(MDI_1, 2) + poly(MDI_7, 2) + poly(HLI_1, 2) + poly(MDI_3, 2)",Achillea erba-rotta subsp. moschata,0.09627386585856379,0.18131905081986122
