index,formulas,species,rsq,rsq_full
800,"poly(VR3_101, 2) + poly(TLC_71, 2) + poly(SLP_101, 2) + poly(HLI_71, 2) + poly(TR5_201, 2)",Achillea erba-rotta subsp. moschata,0.17420754171034702,0.18088945641993825
801,"poly(MDI_71, 2) + poly(SLP_201, 2) + poly(TWI_51, 2) + poly(SLP_101, 2) + poly(TLC_71, 2)",Achillea erba-rotta subsp. moschata,0.1799621784082246,0.22809094063734892
802,"poly(TLC_201, 2) + poly(TLC_151, 2) + poly(VR3_101, 2) + poly(TLC_51, 2) + poly(PLC_151, 2)",Achillea erba-rotta subsp. moschata,0.08169140918220907,0.0949567852514761
803,"poly(TP5_51, 2) + poly(SLP_51, 2) + poly(TWI_51, 2) + poly(PLC_101, 2) + poly(VR3_151, 2)",Achillea erba-rotta subsp. moschata,0.16557844632812746,0.17226310040942683
804,"poly(VR3_51, 2) + poly(TP5_101, 2) + poly(TLC_71, 2) + poly(SLP_101, 2) + poly(MDI_51, 2)",Achillea erba-rotta subsp. moschata,0.2020707793098705,0.2328774365371178
805,"poly(PLC_71, 2) + poly(PLC_201, 2) + poly(TP5_201, 2) + poly(SLP_101, 2) + poly(TP5_151, 2)",Achillea erba-rotta subsp. moschata,0.19015574286191095,0.19125629785930776
806,"poly(TLC_71, 2) + poly(MDI_71, 2) + poly(VR3_71, 2) + poly(HLI_51, 2) + poly(TP5_51, 2)",Achillea erba-rotta subsp. moschata,0.1486728275069198,0.2049528188336983
807,"poly(TR5_51, 2) + poly(MDI_71, 2) + poly(MDI_51, 2) + poly(TP5_201, 2) + poly(SLP_151, 2)",Achillea erba-rotta subsp. moschata,0.258362057977519,0.2747403141642847
808,"poly(VR3_151, 2) + poly(PLC_71, 2) + poly(MDI_51, 2) + poly(MDI_201, 2) + poly(SLP_101, 2)",Achillea erba-rotta subsp. moschata,0.18140600317549704,0.21642294991002275
809,"poly(TR5_71, 2) + poly(VR3_101, 2) + poly(TR5_101, 2) + poly(HLI_101, 2) + poly(TP5_201, 2)",Achillea erba-rotta subsp. moschata,0.21893111842894342,0.22221675718917844
810,"poly(TP5_101, 2) + poly(VR3_201, 2) + poly(TR5_101, 2) + poly(PLC_201, 2) + poly(TWI_151, 2)",Achillea erba-rotta subsp. moschata,0.18078527683408852,0.18652811459929242
811,"poly(MDI_51, 2) + poly(SLP_51, 2) + poly(TP5_151, 2) + poly(TLC_151, 2) + poly(PLC_151, 2)",Achillea erba-rotta subsp. moschata,0.2210328274987633,0.24505049180497596
812,"poly(HLI_201, 2) + poly(MDI_51, 2) + poly(PLC_71, 2) + poly(TLC_151, 2) + poly(SLP_51, 2)",Achillea erba-rotta subsp. moschata,0.17958070940998794,0.2191544364160436
813,"poly(TLC_51, 2) + poly(HLI_151, 2) + poly(TR5_71, 2) + poly(PLC_101, 2) + poly(TR5_101, 2)",Achillea erba-rotta subsp. moschata,0.15862937017314305,0.16374555059566143
814,"poly(VR3_101, 2) + poly(SLP_51, 2) + poly(TLC_201, 2) + poly(HLI_101, 2) + poly(PLC_51, 2)",Achillea erba-rotta subsp. moschata,0.14126692173723943,0.15879779978676145
815,"poly(HLI_201, 2) + poly(SLP_201, 2) + poly(TR5_151, 2) + poly(SLP_101, 2) + poly(TWI_51, 2)",Achillea erba-rotta subsp. moschata,0.19547220751747663,0.20084227158315193
816,"poly(HLI_201, 2) + poly(SLP_101, 2) + poly(SLP_71, 2) + poly(MDI_101, 2) + poly(HLI_151, 2)",Achillea erba-rotta subsp. moschata,0.1561779170830495,0.19687470326768342
817,"poly(MDI_51, 2) + poly(TR5_71, 2) + poly(TWI_151, 2) + poly(TP5_51, 2) + poly(SLP_151, 2)",Achillea erba-rotta subsp. moschata,0.21107667356687043,0.2374901972617841
818,"poly(VR3_51, 2) + poly(PLC_151, 2) + poly(PLC_101, 2) + poly(SLP_201, 2) + poly(HLI_71, 2)",Achillea erba-rotta subsp. moschata,0.14757682545286366,0.16185797561148518
819,"poly(TR5_201, 2) + poly(VR3_51, 2) + poly(TR5_51, 2) + poly(PLC_101, 2) + poly(HLI_51, 2)",Achillea erba-rotta subsp. moschata,0.17073333139506852,0.1735721479687511
820,"poly(TLC_51, 2) + poly(SLP_101, 2) + poly(VR3_151, 2) + poly(TP5_201, 2) + poly(TWI_151, 2)",Achillea erba-rotta subsp. moschata,0.2247127760595834,0.2317275176560296
821,"poly(TP5_151, 2) + poly(HLI_151, 2) + poly(SLP_101, 2) + poly(VR3_201, 2) + poly(TWI_101, 2)",Achillea erba-rotta subsp. moschata,0.20467888027145842,0.2086251905850871
822,"poly(HLI_71, 2) + poly(TP5_151, 2) + poly(SLP_71, 2) + poly(MDI_101, 2) + poly(TWI_151, 2)",Achillea erba-rotta subsp. moschata,0.252418677824935,0.2666741511402385
823,"poly(PLC_201, 2) + poly(HLI_201, 2) + poly(TP5_51, 2) + poly(SLP_51, 2) + poly(SLP_201, 2)",Achillea erba-rotta subsp. moschata,0.1656761491591402,0.1752089379944699
824,"poly(VR3_101, 2) + poly(PLC_101, 2) + poly(TR5_51, 2) + poly(HLI_201, 2) + poly(MDI_71, 2)",Achillea erba-rotta subsp. moschata,0.16854152295308367,0.2117028127855901
825,"poly(TLC_151, 2) + poly(VR3_71, 2) + poly(TP5_51, 2) + poly(TLC_201, 2) + poly(MDI_101, 2)",Achillea erba-rotta subsp. moschata,0.16435746087972314,0.19911728453406274
