index,formulas,species,rsq,rsq_full
900,"poly(VR3_71, 2) + poly(TR5_31, 2) + poly(TP5_25, 2) + poly(PLC_151, 2) + poly(MDI_31, 2)",Achillea erba-rotta subsp. moschata,0.17050451773896402,0.2057769800252519
901,"poly(TR5_15, 2) + poly(TLC_51, 2) + poly(TLC_31, 2) + poly(TR5_151, 2) + poly(TR5_71, 2)",Achillea erba-rotta subsp. moschata,0.16638504611299798,0.17359553449295007
902,"poly(TLC_101, 2) + poly(TLC_201, 2) + poly(PLC_201, 2) + poly(TLC_19, 2) + poly(PLC_25, 2)",Achillea erba-rotta subsp. moschata,0.08146936196481158,0.0898119678644762
903,"poly(TP5_201, 2) + poly(TWI_1, 2) + poly(PLC_25, 2) + poly(TR5_25, 2) + poly(TWI_301, 2)",Achillea erba-rotta subsp. moschata,0.18988129657434716,0.20499081417341192
904,"poly(PLC_25, 2) + poly(SLP_101, 2) + poly(VR3_1, 2) + poly(HLI_19, 2) + poly(TP5_31, 2)",Achillea erba-rotta subsp. moschata,0.12994654501253255,0.14756303366748202
905,"poly(MDI_1, 2) + poly(HLI_301, 2) + poly(PLC_7, 2) + poly(SLP_151, 2) + poly(PLC_31, 2)",Achillea erba-rotta subsp. moschata,0.16062933114824895,0.1836722986713908
906,"poly(MDI_25, 2) + poly(TP5_3, 2) + poly(TLC_19, 2) + poly(TR5_101, 2) + poly(PLC_19, 2)",Achillea erba-rotta subsp. moschata,0.1994365792544217,0.23113767524220308
907,"poly(PLC_101, 2) + poly(PLC_19, 2) + poly(HLI_25, 2) + poly(VR3_19, 2) + poly(VR3_101, 2)",Achillea erba-rotta subsp. moschata,0.08177132630523842,0.09962130639815137
908,"poly(HLI_101, 2) + poly(HLI_31, 2) + poly(TLC_51, 2) + poly(MDI_51, 2) + poly(MDI_3, 2)",Achillea erba-rotta subsp. moschata,0.12294660164799842,0.18693253067144378
909,"poly(TWI_7, 2) + poly(TP5_151, 2) + poly(TWI_201, 2) + poly(TR5_25, 2) + poly(TLC_19, 2)",Achillea erba-rotta subsp. moschata,0.20163291186245924,0.20737881537612712
910,"poly(PLC_1, 2) + poly(HLI_25, 2) + poly(MDI_301, 2) + poly(PLC_7, 2) + poly(TP5_71, 2)",Achillea erba-rotta subsp. moschata,0.09524381172487362,0.12390498419881069
911,"poly(SLP_31, 2) + poly(TP5_3, 2) + poly(TP5_301, 2) + poly(HLI_301, 2) + poly(TLC_151, 2)",Achillea erba-rotta subsp. moschata,0.15218531619150677,0.1526425796128209
912,"poly(TP5_1, 2) + poly(VR3_25, 2) + poly(TLC_71, 2) + poly(TLC_201, 2) + poly(TLC_3, 2)",Achillea erba-rotta subsp. moschata,0.06590503716853324,0.08575361201536436
913,"poly(VR3_1, 2) + poly(MDI_1, 2) + poly(VR3_15, 2) + poly(SLP_101, 2) + poly(HLI_3, 2)",Achillea erba-rotta subsp. moschata,0.14317680791478138,0.1686997774935055
914,"poly(TP5_15, 2) + poly(TWI_1, 2) + poly(MDI_151, 2) + poly(SLP_25, 2) + poly(SLP_7, 2)",Achillea erba-rotta subsp. moschata,0.1372053440550567,0.1772979732421177
915,"poly(SLP_301, 2) + poly(HLI_151, 2) + poly(TR5_3, 2) + poly(VR3_101, 2) + poly(MDI_301, 2)",Achillea erba-rotta subsp. moschata,0.13582800802225936,0.16181962105539838
916,"poly(TR5_1, 2) + poly(TR5_201, 2) + poly(TWI_101, 2) + poly(SLP_51, 2) + poly(PLC_151, 2)",Achillea erba-rotta subsp. moschata,0.20891497798760028,0.2129856747060518
917,"poly(VR3_201, 2) + poly(TP5_31, 2) + poly(SLP_201, 2) + poly(TWI_201, 2) + poly(HLI_201, 2)",Achillea erba-rotta subsp. moschata,0.18774603560093162,0.18913998118284114
918,"poly(TP5_19, 2) + poly(HLI_201, 2) + poly(TWI_7, 2) + poly(SLP_31, 2) + poly(TLC_1, 2)",Achillea erba-rotta subsp. moschata,0.10740512630010024,0.12729019783621298
919,"poly(SLP_201, 2) + poly(TP5_201, 2) + poly(HLI_201, 2) + poly(PLC_1, 2) + poly(TWI_3, 2)",Achillea erba-rotta subsp. moschata,0.20048351149365007,0.20421249199408542
920,"poly(SLP_7, 2) + poly(TWI_301, 2) + poly(HLI_201, 2) + poly(TP5_1, 2) + poly(TR5_25, 2)",Achillea erba-rotta subsp. moschata,0.12700095209696116,0.15779878082341514
