index,formulas,species,rsq,rsq_full
900,"poly(TLC_51, 2) + poly(MDI_71, 2) + poly(TWI_71, 2) + poly(SLP_201, 2) + poly(SLP_151, 2)",Achillea erba-rotta subsp. moschata,0.18996426678542722,0.24118649597142128
901,"poly(SLP_101, 2) + poly(TLC_201, 2) + poly(TLC_101, 2) + poly(TP5_151, 2) + poly(HLI_201, 2)",Achillea erba-rotta subsp. moschata,0.18657997541991633,0.18715675343023852
902,"poly(TWI_101, 2) + poly(TR5_71, 2) + poly(TR5_151, 2) + poly(TLC_201, 2) + poly(TWI_201, 2)",Achillea erba-rotta subsp. moschata,0.21912450232387026,0.22296174908243793
903,"poly(PLC_101, 2) + poly(TP5_101, 2) + poly(TR5_71, 2) + poly(SLP_201, 2) + poly(TWI_201, 2)",Achillea erba-rotta subsp. moschata,0.16618282313353283,0.17152210054540673
904,"poly(TR5_71, 2) + poly(VR3_51, 2) + poly(HLI_201, 2) + poly(MDI_101, 2) + poly(TWI_71, 2)",Achillea erba-rotta subsp. moschata,0.17975466156788955,0.2154251357287038
905,"poly(PLC_151, 2) + poly(PLC_101, 2) + poly(TP5_151, 2) + poly(TR5_101, 2) + poly(TR5_201, 2)",Achillea erba-rotta subsp. moschata,0.18415980189833614,0.18615852448399683
906,"poly(SLP_151, 2) + poly(HLI_101, 2) + poly(TLC_151, 2) + poly(TR5_51, 2) + poly(TP5_151, 2)",Achillea erba-rotta subsp. moschata,0.20026209095964553,0.20340322453890125
907,"poly(TWI_51, 2) + poly(TR5_51, 2) + poly(MDI_51, 2) + poly(MDI_151, 2) + poly(HLI_71, 2)",Achillea erba-rotta subsp. moschata,0.17354787566035246,0.22093244333285023
908,"poly(MDI_201, 2) + poly(MDI_71, 2) + poly(TLC_51, 2) + poly(PLC_201, 2) + poly(PLC_51, 2)",Achillea erba-rotta subsp. moschata,0.1675688508062806,0.21208816611760783
909,"poly(TP5_201, 2) + poly(PLC_71, 2) + poly(TWI_151, 2) + poly(SLP_201, 2) + poly(MDI_201, 2)",Achillea erba-rotta subsp. moschata,0.2538476824176873,0.25931804556415494
910,"poly(TP5_71, 2) + poly(MDI_51, 2) + poly(TP5_51, 2) + poly(TP5_151, 2) + poly(MDI_201, 2)",Achillea erba-rotta subsp. moschata,0.20221291280426912,0.23655065604641057
911,"poly(HLI_101, 2) + poly(PLC_151, 2) + poly(PLC_101, 2) + poly(SLP_151, 2) + poly(TLC_51, 2)",Achillea erba-rotta subsp. moschata,0.14614155584999466,0.16035078917744416
912,"poly(HLI_71, 2) + poly(PLC_51, 2) + poly(VR3_51, 2) + poly(HLI_101, 2) + poly(TWI_71, 2)",Achillea erba-rotta subsp. moschata,0.13686160452702223,0.1619482378139564
913,"poly(VR3_51, 2) + poly(PLC_151, 2) + poly(HLI_71, 2) + poly(SLP_201, 2) + poly(TWI_71, 2)",Achillea erba-rotta subsp. moschata,0.16819425937568278,0.1868330796418345
914,"poly(HLI_201, 2) + poly(TP5_101, 2) + poly(TLC_151, 2) + poly(VR3_71, 2) + poly(TLC_101, 2)",Achillea erba-rotta subsp. moschata,0.12733263599925815,0.13133184239753293
915,"poly(PLC_51, 2) + poly(SLP_51, 2) + poly(TP5_51, 2) + poly(TP5_201, 2) + poly(TP5_71, 2)",Achillea erba-rotta subsp. moschata,0.16893677353807013,0.172153438464266
916,"poly(PLC_201, 2) + poly(TP5_51, 2) + poly(TWI_71, 2) + poly(VR3_101, 2) + poly(HLI_51, 2)",Achillea erba-rotta subsp. moschata,0.1707778320730029,0.18043953043448946
917,"poly(MDI_101, 2) + poly(TWI_151, 2) + poly(PLC_71, 2) + poly(VR3_51, 2) + poly(SLP_51, 2)",Achillea erba-rotta subsp. moschata,0.2020747772738356,0.22547873645796723
918,"poly(MDI_51, 2) + poly(PLC_71, 2) + poly(TP5_201, 2) + poly(MDI_71, 2) + poly(TLC_151, 2)",Achillea erba-rotta subsp. moschata,0.22430661695941911,0.2491383505053114
919,"poly(PLC_101, 2) + poly(PLC_71, 2) + poly(TP5_71, 2) + poly(TP5_151, 2) + poly(MDI_71, 2)",Achillea erba-rotta subsp. moschata,0.19336997552333646,0.2318979754524545
920,"poly(VR3_71, 2) + poly(TWI_201, 2) + poly(PLC_71, 2) + poly(HLI_71, 2) + poly(SLP_201, 2)",Achillea erba-rotta subsp. moschata,0.16790161229842093,0.18052819554852384
921,"poly(HLI_51, 2) + poly(VR3_71, 2) + poly(HLI_201, 2) + poly(TR5_51, 2) + poly(HLI_101, 2)",Achillea erba-rotta subsp. moschata,0.13191175710904912,0.1512804458158563
922,"poly(SLP_201, 2) + poly(SLP_71, 2) + poly(VR3_151, 2) + poly(TR5_51, 2) + poly(SLP_51, 2)",Achillea erba-rotta subsp. moschata,0.16901457730587244,0.17285091047334566
923,"poly(HLI_101, 2) + poly(HLI_51, 2) + poly(VR3_71, 2) + poly(TWI_151, 2) + poly(PLC_51, 2)",Achillea erba-rotta subsp. moschata,0.15997470561623128,0.1797789919415943
924,"poly(TR5_71, 2) + poly(VR3_151, 2) + poly(TP5_201, 2) + poly(HLI_51, 2) + poly(SLP_151, 2)",Achillea erba-rotta subsp. moschata,0.23653647162401092,0.24003776992795367
925,"poly(VR3_71, 2) + poly(TWI_151, 2) + poly(TP5_51, 2) + poly(HLI_151, 2) + poly(PLC_71, 2)",Achillea erba-rotta subsp. moschata,0.14558450551122049,0.1684923445783666
926,"poly(TR5_201, 2) + poly(VR3_151, 2) + poly(HLI_201, 2) + poly(SLP_201, 2) + poly(MDI_71, 2)",Achillea erba-rotta subsp. moschata,0.2010624370897972,0.22251720847372458
927,"poly(HLI_101, 2) + poly(PLC_101, 2) + poly(TLC_71, 2) + poly(SLP_201, 2) + poly(PLC_201, 2)",Achillea erba-rotta subsp. moschata,0.1545184789346914,0.16597220674572866
928,"poly(SLP_151, 2) + poly(TP5_51, 2) + poly(TP5_101, 2) + poly(TLC_151, 2) + poly(HLI_51, 2)",Achillea erba-rotta subsp. moschata,0.17032142421668406,0.17491765597253695
929,"poly(TWI_101, 2) + poly(VR3_151, 2) + poly(MDI_101, 2) + poly(TR5_101, 2) + poly(VR3_101, 2)",Achillea erba-rotta subsp. moschata,0.21298792107876996,0.22763793323249315
930,"poly(SLP_151, 2) + poly(TLC_101, 2) + poly(TR5_101, 2) + poly(VR3_201, 2) + poly(TLC_71, 2)",Achillea erba-rotta subsp. moschata,0.16639799292178026,0.16987334440545832
931,"poly(MDI_201, 2) + poly(VR3_151, 2) + poly(PLC_71, 2) + poly(TLC_201, 2) + poly(HLI_201, 2)",Achillea erba-rotta subsp. moschata,0.17426080215151185,0.19542065406520126
932,"poly(TP5_201, 2) + poly(VR3_201, 2) + poly(MDI_71, 2) + poly(TWI_71, 2) + poly(SLP_51, 2)",Achillea erba-rotta subsp. moschata,0.28110448923762865,0.2971995608409804
933,"poly(PLC_51, 2) + poly(SLP_51, 2) + poly(HLI_71, 2) + poly(SLP_101, 2) + poly(MDI_151, 2)",Achillea erba-rotta subsp. moschata,0.16646638455867613,0.2022353578315903
934,"poly(TR5_101, 2) + poly(TLC_51, 2) + poly(TR5_71, 2) + poly(TP5_151, 2) + poly(TWI_51, 2)",Achillea erba-rotta subsp. moschata,0.18574946716665974,0.1957352600626765
935,"poly(MDI_71, 2) + poly(TLC_201, 2) + poly(MDI_51, 2) + poly(TLC_71, 2) + poly(TWI_71, 2)",Achillea erba-rotta subsp. moschata,0.22838091996023158,0.26059039599176204
936,"poly(VR3_71, 2) + poly(TWI_101, 2) + poly(SLP_51, 2) + poly(TWI_51, 2) + poly(PLC_71, 2)",Achillea erba-rotta subsp. moschata,0.1786487676304026,0.1883089851900318
937,"poly(TLC_201, 2) + poly(VR3_151, 2) + poly(TP5_201, 2) + poly(PLC_151, 2) + poly(TP5_151, 2)",Achillea erba-rotta subsp. moschata,0.1862616555258313,0.19400056495256535
938,"poly(PLC_101, 2) + poly(PLC_151, 2) + poly(SLP_201, 2) + poly(TWI_201, 2) + poly(TR5_71, 2)",Achillea erba-rotta subsp. moschata,0.14668904587504727,0.1586086115035602
939,"poly(TP5_51, 2) + poly(VR3_51, 2) + poly(TR5_51, 2) + poly(HLI_201, 2) + poly(TR5_151, 2)",Achillea erba-rotta subsp. moschata,0.16636116493979292,0.17105062917790548
940,"poly(PLC_71, 2) + poly(TWI_201, 2) + poly(TLC_51, 2) + poly(TP5_51, 2) + poly(SLP_101, 2)",Achillea erba-rotta subsp. moschata,0.14268336260068804,0.1519624464087166
